"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Expired Sensor Cap (LGR S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
5955,04/27/25 01:22:36 PM,-888.88,-888.88,,,,,
5956,04/27/25 02:22:36 PM,-888.88,-888.88,,,,,
5957,04/27/25 03:22:36 PM,-888.88,-888.88,,,,,
5958,04/27/25 04:22:36 PM,-888.88,-888.88,,,,,
5959,04/27/25 05:22:36 PM,-888.88,-888.88,,,,,
5960,04/27/25 06:22:36 PM,-888.88,-888.88,,,,,
5961,04/27/25 07:22:36 PM,-888.88,-888.88,,,,,
5962,04/27/25 08:22:36 PM,-888.88,-888.88,,,,,
5963,04/27/25 09:22:36 PM,-888.88,-888.88,,,,,
5964,04/27/25 10:22:36 PM,-888.88,-888.88,,,,,
5965,04/27/25 11:22:36 PM,-888.88,-888.88,,,,,
5966,04/28/25 12:22:36 AM,-888.88,-888.88,,,,,
5967,04/28/25 01:22:36 AM,-888.88,-888.88,,,,,
5968,04/28/25 02:22:36 AM,-888.88,-888.88,,,,,
5969,04/28/25 03:22:36 AM,-888.88,-888.88,,,,,
5970,04/28/25 04:22:36 AM,-888.88,-888.88,,,,,
5971,04/28/25 05:22:36 AM,-888.88,-888.88,,,,,
5972,04/28/25 06:22:36 AM,-888.88,-888.88,,,,,
5973,04/28/25 07:22:36 AM,-888.88,-888.88,,,,,
5974,04/28/25 08:22:36 AM,-888.88,-888.88,,,,,
5975,04/28/25 09:22:36 AM,-888.88,-888.88,,,,,
5976,04/28/25 10:22:36 AM,-888.88,-888.88,,,,,
5977,04/28/25 11:22:36 AM,-888.88,-888.88,,,,,
5978,04/28/25 12:22:36 PM,-888.88,-888.88,,,,,
5979,04/28/25 01:22:36 PM,-888.88,-888.88,,,,,
5980,04/28/25 02:22:36 PM,-888.88,-888.88,,,,,
5981,04/28/25 03:22:36 PM,-888.88,-888.88,,,,,
5982,04/28/25 04:22:36 PM,-888.88,-888.88,,,,,
5983,04/28/25 05:22:36 PM,-888.88,-888.88,,,,,
5984,04/28/25 06:22:36 PM,-888.88,-888.88,,,,,
5985,04/28/25 07:22:36 PM,-888.88,-888.88,,,,,
5986,04/28/25 08:22:36 PM,-888.88,-888.88,,,,,
5987,04/28/25 09:22:36 PM,-888.88,-888.88,,,,,
5988,04/28/25 10:22:36 PM,-888.88,-888.88,,,,,
5989,04/28/25 11:22:36 PM,-888.88,-888.88,,,,,
5990,04/29/25 12:22:36 AM,-888.88,-888.88,,,,,
5991,04/29/25 01:22:36 AM,-888.88,-888.88,,,,,
5992,04/29/25 02:22:36 AM,-888.88,-888.88,,,,,
5993,04/29/25 03:22:36 AM,-888.88,-888.88,,,,,
5994,04/29/25 04:22:36 AM,-888.88,-888.88,,,,,
5995,04/29/25 05:22:36 AM,-888.88,-888.88,,,,,
5996,04/29/25 06:22:36 AM,-888.88,-888.88,,,,,
5997,04/29/25 07:22:36 AM,-888.88,-888.88,,,,,
5998,04/29/25 08:22:36 AM,-888.88,-888.88,,,,,
5999,04/29/25 09:22:36 AM,-888.88,-888.88,,,,,
6000,04/29/25 10:22:36 AM,-888.88,-888.88,,,,,
6001,04/29/25 11:22:36 AM,-888.88,-888.88,,,,,
6002,04/29/25 12:22:36 PM,-888.88,-888.88,,,,,
6003,04/29/25 01:22:36 PM,-888.88,-888.88,,,,,
6004,04/29/25 02:22:36 PM,-888.88,-888.88,,,,,
6005,04/29/25 03:22:36 PM,-888.88,-888.88,,,,,
6006,04/29/25 04:22:36 PM,-888.88,-888.88,,,,,
6007,04/29/25 05:22:36 PM,-888.88,-888.88,,,,,
6008,04/29/25 06:22:36 PM,-888.88,-888.88,,,,,
6009,04/29/25 07:22:36 PM,-888.88,-888.88,,,,,
6010,04/29/25 08:22:36 PM,-888.88,-888.88,,,,,
6011,04/29/25 09:22:36 PM,-888.88,-888.88,,,,,
6012,04/29/25 10:22:36 PM,-888.88,-888.88,,,,,
6013,04/29/25 11:22:36 PM,-888.88,-888.88,,,,,
6014,04/30/25 12:22:36 AM,-888.88,-888.88,,,,,
6015,04/30/25 01:22:36 AM,-888.88,-888.88,,,,,
6016,04/30/25 02:22:36 AM,-888.88,-888.88,,,,,
6017,04/30/25 03:22:36 AM,-888.88,-888.88,,,,,
6018,04/30/25 04:22:36 AM,-888.88,-888.88,,,,,
6019,04/30/25 05:22:36 AM,-888.88,-888.88,,,,,
6020,04/30/25 06:22:36 AM,-888.88,-888.88,,,,,
6021,04/30/25 07:22:36 AM,-888.88,-888.88,,,,,
6022,04/30/25 08:22:36 AM,-888.88,-888.88,,,,,
6023,04/30/25 09:22:36 AM,-888.88,-888.88,,,,,
6024,04/30/25 10:22:36 AM,-888.88,-888.88,,,,,
6025,04/30/25 11:22:36 AM,-888.88,-888.88,,,,,
6026,04/30/25 12:22:36 PM,-888.88,-888.88,,,,,
6027,04/30/25 01:22:36 PM,-888.88,-888.88,,,,,
6028,04/30/25 02:22:36 PM,-888.88,-888.88,,,,,
6029,04/30/25 03:22:36 PM,-888.88,-888.88,,,,,
6030,04/30/25 04:22:36 PM,-888.88,-888.88,,,,,
6031,04/30/25 05:22:36 PM,-888.88,-888.88,,,,,
6032,04/30/25 06:22:36 PM,-888.88,-888.88,,,,,
6033,04/30/25 07:22:36 PM,-888.88,-888.88,,,,,
6034,04/30/25 08:22:36 PM,-888.88,-888.88,,,,,
6035,04/30/25 09:22:36 PM,-888.88,-888.88,,,,,
6036,04/30/25 10:22:36 PM,-888.88,-888.88,,,,,
6037,04/30/25 11:22:36 PM,-888.88,-888.88,,,,,
6038,05/01/25 12:22:36 AM,-888.88,-888.88,,,,,
6039,05/01/25 01:22:36 AM,-888.88,-888.88,,,,,
6040,05/01/25 02:22:36 AM,-888.88,-888.88,,,,,
6041,05/01/25 03:22:36 AM,-888.88,-888.88,,,,,
6042,05/01/25 04:22:36 AM,-888.88,-888.88,,,,,
6043,05/01/25 05:22:36 AM,-888.88,-888.88,,,,,
6044,05/01/25 06:22:36 AM,-888.88,-888.88,,,,,
6045,05/01/25 07:22:36 AM,-888.88,-888.88,,,,,
6046,05/01/25 08:22:36 AM,-888.88,-888.88,,,,,
6047,05/01/25 09:22:36 AM,-888.88,-888.88,,,,,
6048,05/01/25 10:22:36 AM,-888.88,-888.88,,,,,
6049,05/01/25 11:22:36 AM,-888.88,-888.88,,,,,
6050,05/01/25 12:22:36 PM,-888.88,-888.88,,,,,
6051,05/01/25 01:22:36 PM,-888.88,-888.88,,,,,
6052,05/01/25 02:22:36 PM,-888.88,-888.88,,,,,
6053,05/01/25 03:22:36 PM,-888.88,-888.88,,,,,
6054,05/01/25 04:22:36 PM,-888.88,-888.88,,,,,
6055,05/01/25 05:22:36 PM,-888.88,-888.88,,,,,
6056,05/01/25 06:22:36 PM,-888.88,-888.88,,,,,
6057,05/01/25 07:22:36 PM,-888.88,-888.88,,,,,
6058,05/01/25 08:22:36 PM,-888.88,-888.88,,,,,
6059,05/01/25 09:22:36 PM,-888.88,-888.88,,,,,
6060,05/01/25 10:22:36 PM,-888.88,-888.88,,,,,
6061,05/01/25 11:22:36 PM,-888.88,-888.88,,,,,
6062,05/02/25 12:22:36 AM,-888.88,-888.88,,,,,
6063,05/02/25 01:22:36 AM,-888.88,-888.88,,,,,
6064,05/02/25 02:22:36 AM,-888.88,-888.88,,,,,
6065,05/02/25 03:22:36 AM,-888.88,-888.88,,,,,
6066,05/02/25 04:22:36 AM,-888.88,-888.88,,,,,
6067,05/02/25 05:22:36 AM,-888.88,-888.88,,,,,
6068,05/02/25 06:22:36 AM,-888.88,-888.88,,,,,
6069,05/02/25 07:22:36 AM,-888.88,-888.88,,,,,
6070,05/02/25 08:22:36 AM,-888.88,-888.88,,,,,
6071,05/02/25 09:22:36 AM,-888.88,-888.88,,,,,
6072,05/02/25 10:22:36 AM,-888.88,-888.88,,,,,
6073,05/02/25 11:22:36 AM,-888.88,-888.88,,,,,
6074,05/02/25 12:22:36 PM,-888.88,-888.88,,,,,
6075,05/02/25 01:22:36 PM,-888.88,-888.88,,,,,
6076,05/02/25 02:22:36 PM,-888.88,-888.88,,,,,
6077,05/02/25 03:22:36 PM,-888.88,-888.88,,,,,
6078,05/02/25 04:22:36 PM,-888.88,-888.88,,,,,
6079,05/02/25 05:22:36 PM,-888.88,-888.88,,,,,
6080,05/02/25 06:22:36 PM,-888.88,-888.88,,,,,
6081,05/02/25 07:22:36 PM,-888.88,-888.88,,,,,
6082,05/02/25 08:22:36 PM,-888.88,-888.88,,,,,
6083,05/02/25 09:22:36 PM,-888.88,-888.88,,,,,
6084,05/02/25 10:22:36 PM,-888.88,-888.88,,,,,
6085,05/02/25 11:22:36 PM,-888.88,-888.88,,,,,
6086,05/03/25 12:22:36 AM,-888.88,-888.88,,,,,
6087,05/03/25 01:22:36 AM,-888.88,-888.88,,,,,
6088,05/03/25 02:22:36 AM,-888.88,-888.88,,,,,
6089,05/03/25 03:22:36 AM,-888.88,-888.88,,,,,
6090,05/03/25 04:22:36 AM,-888.88,-888.88,,,,,
6091,05/03/25 05:22:36 AM,-888.88,-888.88,,,,,
6092,05/03/25 06:22:36 AM,-888.88,-888.88,,,,,
6093,05/03/25 07:22:36 AM,-888.88,-888.88,,,,,
6094,05/03/25 08:22:36 AM,-888.88,-888.88,,,,,
6095,05/03/25 09:22:36 AM,-888.88,-888.88,,,,,
6096,05/03/25 10:22:36 AM,-888.88,-888.88,,,,,
6097,05/03/25 11:22:36 AM,-888.88,-888.88,,,,,
6098,05/03/25 12:22:36 PM,-888.88,-888.88,,,,,
6099,05/03/25 01:22:36 PM,-888.88,-888.88,,,,,
6100,05/03/25 02:22:36 PM,-888.88,-888.88,,,,,
6101,05/03/25 03:22:36 PM,-888.88,-888.88,,,,,
6102,05/03/25 04:22:36 PM,-888.88,-888.88,,,,,
6103,05/03/25 05:22:36 PM,-888.88,-888.88,,,,,
6104,05/03/25 06:22:36 PM,-888.88,-888.88,,,,,
6105,05/03/25 07:22:36 PM,-888.88,-888.88,,,,,
6106,05/03/25 08:22:36 PM,-888.88,-888.88,,,,,
6107,05/03/25 09:22:36 PM,-888.88,-888.88,,,,,
6108,05/03/25 10:22:36 PM,-888.88,-888.88,,,,,
6109,05/03/25 11:22:36 PM,-888.88,-888.88,,,,,
6110,05/04/25 12:22:36 AM,-888.88,-888.88,,,,,
6111,05/04/25 01:22:36 AM,-888.88,-888.88,,,,,
6112,05/04/25 02:22:36 AM,-888.88,-888.88,,,,,
6113,05/04/25 03:22:36 AM,-888.88,-888.88,,,,,
6114,05/04/25 04:22:36 AM,-888.88,-888.88,,,,,
6115,05/04/25 05:22:36 AM,-888.88,-888.88,,,,,
6116,05/04/25 06:22:36 AM,-888.88,-888.88,,,,,
6117,05/04/25 07:22:36 AM,-888.88,-888.88,,,,,
6118,05/04/25 08:22:36 AM,-888.88,-888.88,,,,,
6119,05/04/25 09:22:36 AM,-888.88,-888.88,,,,,
6120,05/04/25 10:22:36 AM,-888.88,-888.88,,,,,
6121,05/04/25 11:22:36 AM,-888.88,-888.88,,,,,
6122,05/04/25 12:22:36 PM,-888.88,-888.88,,,,,
6123,05/04/25 01:22:36 PM,-888.88,-888.88,,,,,
6124,05/04/25 02:22:36 PM,-888.88,-888.88,,,,,
6125,05/04/25 03:22:36 PM,-888.88,-888.88,,,,,
6126,05/04/25 04:22:36 PM,-888.88,-888.88,,,,,
6127,05/04/25 05:22:36 PM,-888.88,-888.88,,,,,
6128,05/04/25 06:22:36 PM,-888.88,-888.88,,,,,
6129,05/04/25 07:22:36 PM,-888.88,-888.88,,,,,
6130,05/04/25 08:22:36 PM,-888.88,-888.88,,,,,
6131,05/04/25 09:22:36 PM,-888.88,-888.88,,,,,
6132,05/04/25 10:22:36 PM,-888.88,-888.88,,,,,
6133,05/04/25 11:22:36 PM,-888.88,-888.88,,,,,
6134,05/05/25 12:22:36 AM,-888.88,-888.88,,,,,
6135,05/05/25 01:22:36 AM,-888.88,-888.88,,,,,
6136,05/05/25 02:22:36 AM,-888.88,-888.88,,,,,
6137,05/05/25 03:22:36 AM,-888.88,-888.88,,,,,
6138,05/05/25 04:22:36 AM,-888.88,-888.88,,,,,
6139,05/05/25 05:22:36 AM,-888.88,-888.88,,,,,
6140,05/05/25 06:22:36 AM,-888.88,-888.88,,,,,
6141,05/05/25 07:22:36 AM,-888.88,-888.88,,,,,
6142,05/05/25 08:22:36 AM,-888.88,-888.88,,,,,
6143,05/05/25 09:22:36 AM,-888.88,-888.88,,,,,
6144,05/05/25 10:22:36 AM,-888.88,-888.88,,,,,
6145,05/05/25 11:22:36 AM,-888.88,-888.88,,,,,
6146,05/05/25 12:22:36 PM,-888.88,-888.88,,,,,
6147,05/05/25 01:22:36 PM,-888.88,-888.88,,,,,
6148,05/05/25 02:22:36 PM,-888.88,-888.88,,,,,
6149,05/05/25 03:22:36 PM,-888.88,-888.88,,,,,
6150,05/05/25 04:22:36 PM,-888.88,-888.88,,,,,
6151,05/05/25 05:22:36 PM,-888.88,-888.88,,,,,
6152,05/05/25 06:22:36 PM,-888.88,-888.88,,,,,
6153,05/05/25 07:22:36 PM,-888.88,-888.88,,,,,
6154,05/05/25 08:22:36 PM,-888.88,-888.88,,,,,
6155,05/05/25 09:22:36 PM,-888.88,-888.88,,,,,
6156,05/05/25 10:22:36 PM,-888.88,-888.88,,,,,
6157,05/05/25 11:22:36 PM,-888.88,-888.88,,,,,
6158,05/06/25 12:22:36 AM,-888.88,-888.88,,,,,
6159,05/06/25 01:22:36 AM,-888.88,-888.88,,,,,
6160,05/06/25 02:22:36 AM,-888.88,-888.88,,,,,
6161,05/06/25 03:22:36 AM,-888.88,-888.88,,,,,
6162,05/06/25 04:22:36 AM,-888.88,-888.88,,,,,
6163,05/06/25 05:22:36 AM,-888.88,-888.88,,,,,
6164,05/06/25 06:22:36 AM,-888.88,-888.88,,,,,
6165,05/06/25 07:22:36 AM,-888.88,-888.88,,,,,
6166,05/06/25 08:22:36 AM,-888.88,-888.88,,,,,
6167,05/06/25 09:22:36 AM,-888.88,-888.88,,,,,
6168,05/06/25 10:22:36 AM,-888.88,-888.88,,,,,
6169,05/06/25 11:22:36 AM,-888.88,-888.88,,,,,
6170,05/06/25 12:22:36 PM,-888.88,-888.88,,,,,
6171,05/06/25 01:22:36 PM,-888.88,-888.88,,,,,
6172,05/06/25 02:22:36 PM,-888.88,-888.88,,,,,
6173,05/06/25 03:22:36 PM,-888.88,-888.88,,,,,
6174,05/06/25 04:22:36 PM,-888.88,-888.88,,,,,
6175,05/06/25 05:22:36 PM,-888.88,-888.88,,,,,
6176,05/06/25 06:22:36 PM,-888.88,-888.88,,,,,
6177,05/06/25 07:22:36 PM,-888.88,-888.88,,,,,
6178,05/06/25 08:22:36 PM,-888.88,-888.88,,,,,
6179,05/06/25 09:22:36 PM,-888.88,-888.88,,,,,
6180,05/06/25 10:22:36 PM,-888.88,-888.88,,,,,
6181,05/06/25 11:22:36 PM,-888.88,-888.88,,,,,
6182,05/07/25 12:22:36 AM,-888.88,-888.88,,,,,
6183,05/07/25 01:22:36 AM,-888.88,-888.88,,,,,
6184,05/07/25 02:22:36 AM,-888.88,-888.88,,,,,
6185,05/07/25 03:22:36 AM,-888.88,-888.88,,,,,
6186,05/07/25 04:22:36 AM,-888.88,-888.88,,,,,
6187,05/07/25 05:22:36 AM,-888.88,-888.88,,,,,
6188,05/07/25 06:22:36 AM,-888.88,-888.88,,,,,
6189,05/07/25 07:22:36 AM,-888.88,-888.88,,,,,
6190,05/07/25 08:22:36 AM,-888.88,-888.88,,,,,
6191,05/07/25 09:22:36 AM,-888.88,-888.88,,,,,
6192,05/07/25 10:22:36 AM,-888.88,-888.88,,,,,
6193,05/07/25 11:22:36 AM,-888.88,-888.88,,,,,
6194,05/07/25 12:22:36 PM,-888.88,-888.88,,,,,
6195,05/07/25 01:22:36 PM,-888.88,-888.88,,,,,
6196,05/07/25 02:22:36 PM,-888.88,-888.88,,,,,
6197,05/07/25 03:22:36 PM,-888.88,-888.88,,,,,
6198,05/07/25 04:22:36 PM,-888.88,-888.88,,,,,
6199,05/07/25 05:22:36 PM,-888.88,-888.88,,,,,
6200,05/07/25 06:22:36 PM,-888.88,-888.88,,,,,
6201,05/07/25 07:22:36 PM,-888.88,-888.88,,,,,
6202,05/07/25 08:22:36 PM,-888.88,-888.88,,,,,
6203,05/07/25 09:22:36 PM,-888.88,-888.88,,,,,
6204,05/07/25 10:22:36 PM,-888.88,-888.88,,,,,
6205,05/07/25 11:22:36 PM,-888.88,-888.88,,,,,
6206,05/08/25 12:22:36 AM,-888.88,-888.88,,,,,
6207,05/08/25 01:22:36 AM,-888.88,-888.88,,,,,
6208,05/08/25 02:22:36 AM,-888.88,-888.88,,,,,
6209,05/08/25 03:22:36 AM,-888.88,-888.88,,,,,
6210,05/08/25 04:22:36 AM,-888.88,-888.88,,,,,
6211,05/08/25 05:22:36 AM,-888.88,-888.88,,,,,
6212,05/08/25 06:22:36 AM,-888.88,-888.88,,,,,
6213,05/08/25 07:22:36 AM,-888.88,-888.88,,,,,
6214,05/08/25 08:22:36 AM,-888.88,-888.88,,,,,
6215,05/08/25 09:22:36 AM,-888.88,-888.88,,,,,
6216,05/08/25 10:22:36 AM,-888.88,-888.88,,,,,
6217,05/08/25 11:22:36 AM,-888.88,-888.88,,,,,
6218,05/08/25 12:22:36 PM,-888.88,-888.88,,,,,
6219,05/08/25 01:22:36 PM,-888.88,-888.88,,,,,
6220,05/08/25 02:22:36 PM,-888.88,-888.88,,,,,
6221,05/08/25 03:22:36 PM,-888.88,-888.88,,,,,
6222,05/08/25 04:22:36 PM,-888.88,-888.88,,,,,
6223,05/08/25 05:22:36 PM,-888.88,-888.88,,,,,
6224,05/08/25 06:22:36 PM,-888.88,-888.88,,,,,
6225,05/08/25 07:22:36 PM,-888.88,-888.88,,,,,
6226,05/08/25 08:22:36 PM,-888.88,-888.88,,,,,
6227,05/08/25 09:22:36 PM,-888.88,-888.88,,,,,
6228,05/08/25 10:22:36 PM,-888.88,-888.88,,,,,
6229,05/08/25 11:22:36 PM,-888.88,-888.88,,,,,
6230,05/09/25 12:22:36 AM,-888.88,-888.88,,,,,
6231,05/09/25 01:22:36 AM,-888.88,-888.88,,,,,
6232,05/09/25 02:22:36 AM,-888.88,-888.88,,,,,
6233,05/09/25 03:22:36 AM,-888.88,-888.88,,,,,
6234,05/09/25 04:22:36 AM,-888.88,-888.88,,,,,
6235,05/09/25 05:22:36 AM,-888.88,-888.88,,,,,
6236,05/09/25 06:22:36 AM,-888.88,-888.88,,,,,
6237,05/09/25 07:22:36 AM,-888.88,-888.88,,,,,
6238,05/09/25 08:22:36 AM,-888.88,-888.88,,,,,
6239,05/09/25 09:22:36 AM,-888.88,-888.88,,,,,
6240,05/09/25 10:22:36 AM,-888.88,-888.88,,,,,
6241,05/09/25 11:22:36 AM,-888.88,-888.88,,,,,
6242,05/09/25 12:22:36 PM,-888.88,-888.88,,,,,
6243,05/09/25 01:22:36 PM,-888.88,-888.88,,,,,
6244,05/09/25 02:22:36 PM,-888.88,-888.88,,,,,
6245,05/09/25 03:22:36 PM,-888.88,-888.88,,,,,
6246,05/09/25 04:22:36 PM,-888.88,-888.88,,,,,
6247,05/09/25 05:22:36 PM,-888.88,-888.88,,,,,
6248,05/09/25 06:22:36 PM,-888.88,-888.88,,,,,
6249,05/09/25 07:22:36 PM,-888.88,-888.88,,,,,
6250,05/09/25 08:22:36 PM,-888.88,-888.88,,,,,
6251,05/09/25 09:22:36 PM,-888.88,-888.88,,,,,
6252,05/09/25 10:22:36 PM,-888.88,-888.88,,,,,
6253,05/09/25 11:22:36 PM,-888.88,-888.88,,,,,
6254,05/10/25 12:22:36 AM,-888.88,-888.88,,,,,
6255,05/10/25 01:22:36 AM,-888.88,-888.88,,,,,
6256,05/10/25 02:22:36 AM,-888.88,-888.88,,,,,
6257,05/10/25 03:22:36 AM,-888.88,-888.88,,,,,
6258,05/10/25 04:22:36 AM,-888.88,-888.88,,,,,
6259,05/10/25 05:22:36 AM,-888.88,-888.88,,,,,
6260,05/10/25 06:22:36 AM,-888.88,-888.88,,,,,
6261,05/10/25 07:22:36 AM,-888.88,-888.88,,,,,
6262,05/10/25 08:22:36 AM,-888.88,-888.88,,,,,
6263,05/10/25 09:22:36 AM,-888.88,-888.88,,,,,
6264,05/10/25 10:22:36 AM,-888.88,-888.88,,,,,
6265,05/10/25 11:22:36 AM,-888.88,-888.88,,,,,
6266,05/10/25 12:22:36 PM,-888.88,-888.88,,,,,
6267,05/10/25 01:22:36 PM,-888.88,-888.88,,,,,
6268,05/10/25 02:22:36 PM,-888.88,-888.88,,,,,
6269,05/10/25 03:22:36 PM,-888.88,-888.88,,,,,
6270,05/10/25 04:22:36 PM,-888.88,-888.88,,,,,
6271,05/10/25 05:22:36 PM,-888.88,-888.88,,,,,
6272,05/10/25 06:22:36 PM,-888.88,-888.88,,,,,
6273,05/10/25 07:22:36 PM,-888.88,-888.88,,,,,
6274,05/10/25 08:22:36 PM,-888.88,-888.88,,,,,
6275,05/10/25 09:22:36 PM,-888.88,-888.88,,,,,
6276,05/10/25 10:22:36 PM,-888.88,-888.88,,,,,
6277,05/10/25 11:22:36 PM,-888.88,-888.88,,,,,
6278,05/11/25 12:22:36 AM,-888.88,-888.88,,,,,
6279,05/11/25 01:22:36 AM,-888.88,-888.88,,,,,
6280,05/11/25 02:22:36 AM,-888.88,-888.88,,,,,
6281,05/11/25 03:22:36 AM,-888.88,-888.88,,,,,
6282,05/11/25 04:22:36 AM,-888.88,-888.88,,,,,
6283,05/11/25 05:22:36 AM,-888.88,-888.88,,,,,
6284,05/11/25 06:22:36 AM,-888.88,-888.88,,,,,
6285,05/11/25 07:22:36 AM,-888.88,-888.88,,,,,
6286,05/11/25 08:22:36 AM,-888.88,-888.88,,,,,
6287,05/11/25 09:22:36 AM,-888.88,-888.88,,,,,
6288,05/11/25 10:22:36 AM,-888.88,-888.88,,,,,
6289,05/11/25 11:22:36 AM,-888.88,-888.88,,,,,
6290,05/11/25 12:22:36 PM,-888.88,-888.88,,,,,
6291,05/11/25 01:22:36 PM,-888.88,-888.88,,,,,
6292,05/11/25 02:22:36 PM,-888.88,-888.88,,,,,
6293,05/11/25 03:22:36 PM,-888.88,-888.88,,,,,
6294,05/11/25 04:22:36 PM,-888.88,-888.88,,,,,
6295,05/11/25 05:22:36 PM,-888.88,-888.88,,,,,
6296,05/11/25 06:22:36 PM,-888.88,-888.88,,,,,
6297,05/11/25 07:22:36 PM,-888.88,-888.88,,,,,
6298,05/11/25 08:22:36 PM,-888.88,-888.88,,,,,
6299,05/11/25 09:22:36 PM,-888.88,-888.88,,,,,
6300,05/11/25 10:22:36 PM,-888.88,-888.88,,,,,
6301,05/11/25 11:22:36 PM,-888.88,-888.88,,,,,
6302,05/12/25 12:22:36 AM,-888.88,-888.88,,,,,
6303,05/12/25 01:22:36 AM,-888.88,-888.88,,,,,
6304,05/12/25 02:22:36 AM,-888.88,-888.88,,,,,
6305,05/12/25 03:22:36 AM,-888.88,-888.88,,,,,
6306,05/12/25 04:22:36 AM,-888.88,-888.88,,,,,
6307,05/12/25 05:22:36 AM,-888.88,-888.88,,,,,
6308,05/12/25 06:22:36 AM,-888.88,-888.88,,,,,
6309,05/12/25 07:22:36 AM,-888.88,-888.88,,,,,
6310,05/12/25 08:22:36 AM,-888.88,-888.88,,,,,
6311,05/12/25 09:22:36 AM,-888.88,-888.88,,,,,
6312,05/12/25 10:22:36 AM,-888.88,-888.88,,,,,
6313,05/12/25 11:22:36 AM,-888.88,-888.88,,,,,
6314,05/12/25 12:22:36 PM,-888.88,-888.88,,,,,
6315,05/12/25 01:22:36 PM,-888.88,-888.88,,,,,
6316,05/12/25 02:22:36 PM,-888.88,-888.88,,,,,
6317,05/12/25 03:22:36 PM,-888.88,-888.88,,,,,
6318,05/12/25 04:22:36 PM,-888.88,-888.88,,,,,
6319,05/12/25 05:22:36 PM,-888.88,-888.88,,,,,
6320,05/12/25 06:22:36 PM,-888.88,-888.88,,,,,
6321,05/12/25 07:22:36 PM,-888.88,-888.88,,,,,
6322,05/12/25 08:22:36 PM,-888.88,-888.88,,,,,
6323,05/12/25 09:22:36 PM,-888.88,-888.88,,,,,
6324,05/12/25 10:22:36 PM,-888.88,-888.88,,,,,
6325,05/12/25 11:22:36 PM,-888.88,-888.88,,,,,
6326,05/13/25 12:22:36 AM,-888.88,-888.88,,,,,
6327,05/13/25 01:22:36 AM,-888.88,-888.88,,,,,
6328,05/13/25 02:22:36 AM,-888.88,-888.88,,,,,
6329,05/13/25 03:22:36 AM,-888.88,-888.88,,,,,
6330,05/13/25 04:22:36 AM,-888.88,-888.88,,,,,
6331,05/13/25 05:22:36 AM,-888.88,-888.88,,,,,
6332,05/13/25 06:22:36 AM,-888.88,-888.88,,,,,
6333,05/13/25 07:22:36 AM,-888.88,-888.88,,,,,
6334,05/13/25 08:22:36 AM,-888.88,-888.88,,,,,
6335,05/13/25 09:22:36 AM,-888.88,-888.88,,,,,
6336,05/13/25 10:22:36 AM,-888.88,-888.88,,,,,
6337,05/13/25 11:22:36 AM,-888.88,-888.88,,,,,
6338,05/13/25 12:22:36 PM,-888.88,-888.88,,,,,
6339,05/13/25 01:22:36 PM,-888.88,-888.88,,,,,
6340,05/13/25 02:22:36 PM,-888.88,-888.88,,,,,
6341,05/13/25 03:22:36 PM,-888.88,-888.88,,,,,
6342,05/13/25 04:22:36 PM,-888.88,-888.88,,,,,
6343,05/13/25 05:22:36 PM,-888.88,-888.88,,,,,
6344,05/13/25 06:22:36 PM,-888.88,-888.88,,,,,
6345,05/13/25 07:22:36 PM,-888.88,-888.88,,,,,
6346,05/13/25 08:22:36 PM,-888.88,-888.88,,,,,
6347,05/13/25 09:22:36 PM,-888.88,-888.88,,,,,
6348,05/13/25 10:22:36 PM,-888.88,-888.88,,,,,
6349,05/13/25 11:22:36 PM,-888.88,-888.88,,,,,
6350,05/14/25 12:22:36 AM,-888.88,-888.88,,,,,
6351,05/14/25 01:22:36 AM,-888.88,-888.88,,,,,
6352,05/14/25 02:22:36 AM,-888.88,-888.88,,,,,
6353,05/14/25 03:22:36 AM,-888.88,-888.88,,,,,
6354,05/14/25 04:22:36 AM,-888.88,-888.88,,,,,
6355,05/14/25 05:22:36 AM,-888.88,-888.88,,,,,
6356,05/14/25 06:22:36 AM,-888.88,-888.88,,,,,
6357,05/14/25 07:22:36 AM,-888.88,-888.88,,,,,
6358,05/14/25 08:22:36 AM,-888.88,-888.88,,,,,
6359,05/14/25 09:22:36 AM,-888.88,-888.88,,,,,
6360,05/14/25 10:22:36 AM,-888.88,-888.88,,,,,
6361,05/14/25 11:22:36 AM,-888.88,-888.88,,,,,
6362,05/14/25 12:22:36 PM,-888.88,-888.88,,,,,
6363,05/14/25 01:22:36 PM,-888.88,-888.88,,,,,
6364,05/14/25 02:22:36 PM,-888.88,-888.88,,,,,
6365,05/14/25 03:22:36 PM,-888.88,-888.88,,,,,
6366,05/14/25 04:22:36 PM,-888.88,-888.88,,,,,
6367,05/14/25 05:22:36 PM,-888.88,-888.88,,,,,
6368,05/14/25 06:22:36 PM,-888.88,-888.88,,,,,
6369,05/14/25 07:22:36 PM,-888.88,-888.88,,,,,
6370,05/14/25 08:22:36 PM,-888.88,-888.88,,,,,
6371,05/14/25 09:22:36 PM,-888.88,-888.88,,,,,
6372,05/14/25 10:22:36 PM,-888.88,-888.88,,,,,
