"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Expired Sensor Cap (LGR S/N: 21909582)","Missing Sensor Cap (LGR S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
5325,04/04/25 07:50:08 AM,-888.88,-888.88,,,,,,
5326,04/04/25 08:50:08 AM,-888.88,-888.88,,,,,,
5327,04/04/25 09:50:08 AM,-888.88,-888.88,,,,,,
5328,04/04/25 10:50:08 AM,-888.88,-888.88,,,,,,
5329,04/04/25 11:50:08 AM,-888.88,-888.88,,,,,,
5330,04/04/25 12:50:08 PM,-888.88,-888.88,,,,,,
5331,04/04/25 01:50:08 PM,-888.88,-888.88,,,,,,
5332,04/04/25 02:50:08 PM,-888.88,-888.88,,,,,,
5333,04/04/25 03:50:08 PM,-888.88,-888.88,,,,,,
5334,04/04/25 04:50:08 PM,-888.88,-888.88,,,,,,
5335,04/04/25 05:50:08 PM,-888.88,-888.88,,,,,,
5336,04/04/25 06:50:08 PM,-888.88,-888.88,,,,,,
5337,04/04/25 07:50:08 PM,-888.88,-888.88,,,,,,
5338,04/04/25 08:50:08 PM,-888.88,-888.88,,,,,,
5339,04/04/25 09:50:08 PM,-888.88,-888.88,,,,,,
5340,04/04/25 10:50:08 PM,-888.88,-888.88,,,,,,
5341,04/04/25 11:50:08 PM,-888.88,-888.88,,,,,,
5342,04/05/25 12:50:08 AM,-888.88,-888.88,,,,,,
5343,04/05/25 01:50:08 AM,-888.88,-888.88,,,,,,
5344,04/05/25 02:50:08 AM,-888.88,-888.88,,,,,,
5345,04/05/25 03:50:08 AM,-888.88,-888.88,,,,,,
5346,04/05/25 04:50:08 AM,-888.88,-888.88,,,,,,
5347,04/05/25 05:50:08 AM,-888.88,-888.88,,,,,,
5348,04/05/25 06:50:08 AM,-888.88,-888.88,,,,,,
5349,04/05/25 07:50:08 AM,-888.88,-888.88,,,,,,
5350,04/05/25 08:50:08 AM,-888.88,-888.88,,,,,,
5351,04/05/25 09:50:08 AM,-888.88,-888.88,,,,,,
5352,04/05/25 10:50:08 AM,-888.88,-888.88,,,,,,
5353,04/05/25 11:50:08 AM,-888.88,-888.88,,,,,,
5354,04/05/25 12:50:08 PM,-888.88,-888.88,,,,,,
5355,04/05/25 01:50:08 PM,-888.88,-888.88,,,,,,
5356,04/05/25 02:50:08 PM,-888.88,-888.88,,,,,,
5357,04/05/25 03:50:08 PM,-888.88,-888.88,,,,,,
5358,04/05/25 04:50:08 PM,-888.88,-888.88,,,,,,
5359,04/05/25 05:50:08 PM,-888.88,-888.88,,,,,,
5360,04/05/25 06:50:08 PM,-888.88,-888.88,,,,,,
5361,04/05/25 07:50:08 PM,-888.88,-888.88,,,,,,
5362,04/05/25 08:50:08 PM,-888.88,-888.88,,,,,,
5363,04/05/25 09:50:08 PM,-888.88,-888.88,,,,,,
5364,04/05/25 10:50:08 PM,-888.88,-888.88,,,,,,
5365,04/05/25 11:50:08 PM,-888.88,-888.88,,,,,,
5366,04/06/25 12:50:08 AM,-888.88,-888.88,,,,,,
5367,04/06/25 01:50:08 AM,-888.88,-888.88,,,,,,
5368,04/06/25 02:50:08 AM,-888.88,-888.88,,,,,,
5369,04/06/25 03:50:08 AM,-888.88,-888.88,,,,,,
5370,04/06/25 04:50:08 AM,-888.88,-888.88,,,,,,
5371,04/06/25 05:50:08 AM,-888.88,-888.88,,,,,,
5372,04/06/25 06:50:08 AM,-888.88,-888.88,,,,,,
5373,04/06/25 07:50:08 AM,-888.88,-888.88,,,,,,
5374,04/06/25 08:50:08 AM,-888.88,-888.88,,,,,,
5375,04/06/25 09:50:08 AM,-888.88,-888.88,,,,,,
5376,04/06/25 10:50:08 AM,-888.88,-888.88,,,,,,
5377,04/06/25 11:50:08 AM,-888.88,-888.88,,,,,,
5378,04/06/25 12:50:08 PM,-888.88,-888.88,,,,,,
5379,04/06/25 01:50:08 PM,-888.88,-888.88,,,,,,
5380,04/06/25 02:50:08 PM,-888.88,-888.88,,,,,,
5381,04/06/25 03:50:08 PM,-888.88,-888.88,,,,,,
5382,04/06/25 04:50:08 PM,-888.88,-888.88,,,,,,
5383,04/06/25 05:50:08 PM,-888.88,-888.88,,,,,,
5384,04/06/25 06:50:08 PM,-888.88,-888.88,,,,,,
5385,04/06/25 07:50:08 PM,-888.88,-888.88,,,,,,
5386,04/06/25 08:50:08 PM,-888.88,-888.88,,,,,,
5387,04/06/25 09:50:08 PM,-888.88,-888.88,,,,,,
5388,04/06/25 10:50:08 PM,-888.88,-888.88,,,,,,
5389,04/06/25 11:50:08 PM,-888.88,-888.88,,,,,,
5390,04/07/25 12:50:08 AM,-888.88,-888.88,,,,,,
5391,04/07/25 01:50:08 AM,-888.88,-888.88,,,,,,
5392,04/07/25 02:50:08 AM,-888.88,-888.88,,,,,,
5393,04/07/25 03:50:08 AM,-888.88,-888.88,,,,,,
5394,04/07/25 04:50:08 AM,-888.88,-888.88,,,,,,
5395,04/07/25 05:50:08 AM,-888.88,-888.88,,,,,,
5396,04/07/25 06:50:08 AM,-888.88,-888.88,,,,,,
5397,04/07/25 07:50:08 AM,-888.88,-888.88,,,,,,
5398,04/07/25 08:50:08 AM,-888.88,-888.88,,,,,,
5399,04/07/25 09:50:08 AM,-888.88,-888.88,,,,,,
5400,04/07/25 10:50:08 AM,-888.88,-888.88,,,,,,
5401,04/07/25 11:50:08 AM,-888.88,-888.88,,,,,,
5402,04/07/25 12:50:08 PM,-888.88,-888.88,,,,,,
5403,04/07/25 01:50:08 PM,-888.88,-888.88,,,,,,
5404,04/07/25 02:50:08 PM,-888.88,-888.88,,,,,,
5405,04/07/25 03:50:08 PM,-888.88,-888.88,,,,,,
5406,04/07/25 04:50:08 PM,-888.88,-888.88,,,,,,
5407,04/07/25 05:50:08 PM,-888.88,-888.88,,,,,,
5408,04/07/25 06:50:08 PM,-888.88,-888.88,,,,,,
5409,04/07/25 07:50:08 PM,-888.88,-888.88,,,,,,
5410,04/07/25 08:50:08 PM,-888.88,-888.88,,,,,,
5411,04/07/25 09:50:08 PM,-888.88,-888.88,,,,,,
5412,04/07/25 10:50:08 PM,-888.88,-888.88,,,,,,
5413,04/07/25 11:50:08 PM,-888.88,-888.88,,,,,,
5414,04/08/25 12:50:08 AM,-888.88,-888.88,,,,,,
5415,04/08/25 01:50:08 AM,-888.88,-888.88,,,,,,
5416,04/08/25 02:50:08 AM,-888.88,-888.88,,,,,,
5417,04/08/25 03:50:08 AM,-888.88,-888.88,,,,,,
5418,04/08/25 04:50:08 AM,-888.88,-888.88,,,,,,
5419,04/08/25 05:50:08 AM,-888.88,-888.88,,,,,,
5420,04/08/25 06:50:08 AM,-888.88,-888.88,,,,,,
5421,04/08/25 07:50:08 AM,-888.88,-888.88,,,,,,
5422,04/08/25 08:50:08 AM,-888.88,-888.88,,,,,,
5423,04/08/25 09:50:08 AM,-888.88,-888.88,,,,,,
5424,04/08/25 10:50:08 AM,-888.88,-888.88,,,,,,
5425,04/08/25 11:50:08 AM,-888.88,-888.88,,,,,,
5426,04/08/25 12:50:08 PM,-888.88,-888.88,,,,,,
5427,04/08/25 01:50:08 PM,-888.88,-888.88,,,,,,
5428,04/08/25 02:50:08 PM,-888.88,-888.88,,,,,,
5429,04/08/25 03:50:08 PM,-888.88,-888.88,,,,,,
5430,04/08/25 04:50:08 PM,-888.88,-888.88,,,,,,
5431,04/08/25 05:50:08 PM,-888.88,-888.88,,,,,,
5432,04/08/25 06:50:08 PM,-888.88,-888.88,,,,,,
5433,04/08/25 07:50:08 PM,-888.88,-888.88,,,,,,
5434,04/08/25 08:50:08 PM,-888.88,-888.88,,,,,,
5435,04/08/25 09:50:08 PM,-888.88,-888.88,,,,,,
5436,04/08/25 10:50:08 PM,-888.88,-888.88,,,,,,
5437,04/08/25 11:50:08 PM,-888.88,-888.88,,,,,,
5438,04/09/25 12:50:08 AM,-888.88,-888.88,,,,,,
5439,04/09/25 01:50:08 AM,-888.88,-888.88,,,,,,
5440,04/09/25 02:50:08 AM,-888.88,-888.88,,,,,,
5441,04/09/25 03:50:08 AM,-888.88,-888.88,,,,,,
5442,04/09/25 04:50:08 AM,-888.88,-888.88,,,,,,
5443,04/09/25 05:50:08 AM,-888.88,-888.88,,,,,,
5444,04/09/25 06:50:08 AM,-888.88,-888.88,,,,,,
5445,04/09/25 07:50:08 AM,-888.88,-888.88,,,,,,
5446,04/09/25 08:50:08 AM,-888.88,-888.88,,,,,,
5447,04/09/25 09:50:08 AM,-888.88,-888.88,,,,,,
5448,04/09/25 10:50:08 AM,-888.88,-888.88,,,,,,
5449,04/09/25 11:50:08 AM,-888.88,-888.88,,,,,,
5450,04/09/25 12:50:08 PM,-888.88,-888.88,,,,,,
5451,04/09/25 01:50:08 PM,-888.88,-888.88,,,,,,
5452,04/09/25 02:50:08 PM,-888.88,-888.88,,,,,,
5453,04/09/25 03:50:08 PM,-888.88,-888.88,,,,,,
5454,04/09/25 04:50:08 PM,-888.88,-888.88,,,,,,
5455,04/09/25 05:50:08 PM,-888.88,-888.88,,,,,,
5456,04/09/25 06:50:08 PM,-888.88,-888.88,,,,,,
5457,04/09/25 07:50:08 PM,-888.88,-888.88,,,,,,
5458,04/09/25 08:50:08 PM,-888.88,-888.88,,,,,,
5459,04/09/25 09:50:08 PM,-888.88,-888.88,,,,,,
5460,04/09/25 10:50:08 PM,-888.88,-888.88,,,,,,
5461,04/09/25 11:50:08 PM,-888.88,-888.88,,,,,,
5462,04/10/25 12:50:08 AM,-888.88,-888.88,,,,,,
5463,04/10/25 01:50:08 AM,-888.88,-888.88,,,,,,
5464,04/10/25 02:50:08 AM,-888.88,-888.88,,,,,,
5465,04/10/25 03:50:08 AM,-888.88,-888.88,,,,,,
5466,04/10/25 04:50:08 AM,-888.88,-888.88,,,,,,
5467,04/10/25 05:50:08 AM,-888.88,-888.88,,,,,,
5468,04/10/25 06:50:08 AM,-888.88,-888.88,,,,,,
5469,04/10/25 07:50:08 AM,-888.88,-888.88,,,,,,
5470,04/10/25 08:50:08 AM,-888.88,-888.88,,,,,,
5471,04/10/25 09:50:08 AM,-888.88,-888.88,,,,,,
5472,04/10/25 10:50:08 AM,-888.88,-888.88,,,,,,
5473,04/10/25 11:50:08 AM,-888.88,-888.88,,,,,,
5474,04/10/25 12:50:08 PM,-888.88,-888.88,,,,,,
5475,04/10/25 01:50:08 PM,-888.88,-888.88,,,,,,
5476,04/10/25 02:50:08 PM,-888.88,-888.88,,,,,,
5477,04/10/25 03:50:08 PM,-888.88,-888.88,,,,,,
5478,04/10/25 04:50:08 PM,-888.88,-888.88,,,,,,
5479,04/10/25 05:50:08 PM,-888.88,-888.88,,,,,,
5480,04/10/25 06:50:08 PM,-888.88,-888.88,,,,,,
5481,04/10/25 07:50:08 PM,-888.88,-888.88,,,,,,
5482,04/10/25 08:50:08 PM,-888.88,-888.88,,,,,,
5483,04/10/25 09:50:08 PM,-888.88,-888.88,,,,,,
5484,04/10/25 10:50:08 PM,-888.88,-888.88,,,,,,
5485,04/10/25 11:50:08 PM,-888.88,-888.88,,,,,,
5486,04/11/25 12:50:08 AM,-888.88,-888.88,,,,,,
5487,04/11/25 01:50:08 AM,-888.88,-888.88,,,,,,
5488,04/11/25 02:50:08 AM,-888.88,-888.88,,,,,,
5489,04/11/25 03:50:08 AM,-888.88,-888.88,,,,,,
5490,04/11/25 04:50:08 AM,-888.88,-888.88,,,,,,
5491,04/11/25 05:50:08 AM,-888.88,-888.88,,,,,,
5492,04/11/25 06:50:08 AM,-888.88,-888.88,,,,,,
5493,04/11/25 07:50:08 AM,-888.88,-888.88,,,,,,
5494,04/11/25 08:50:08 AM,-888.88,-888.88,,,,,,
5495,04/11/25 09:50:08 AM,-888.88,-888.88,,,,,,
5496,04/11/25 10:50:08 AM,-888.88,-888.88,,,,,,
5497,04/11/25 11:50:08 AM,-888.88,-888.88,,,,,,
5498,04/11/25 12:50:08 PM,-888.88,-888.88,,,,,,
5499,04/11/25 01:50:08 PM,-888.88,-888.88,,,,,,
5500,04/11/25 02:50:08 PM,-888.88,-888.88,,,,,,
5501,04/11/25 03:50:08 PM,-888.88,-888.88,,,,,,
5502,04/11/25 04:50:08 PM,-888.88,-888.88,,,,,,
5503,04/11/25 05:50:08 PM,-888.88,-888.88,,,,,,
5504,04/11/25 06:50:08 PM,-888.88,-888.88,,,,,,
5505,04/11/25 07:50:08 PM,-888.88,-888.88,,,,,,
5506,04/11/25 08:50:08 PM,-888.88,-888.88,,,,,,
5507,04/11/25 09:50:08 PM,-888.88,-888.88,,,,,,
5508,04/11/25 10:50:08 PM,-888.88,-888.88,,,,,,
5509,04/11/25 11:50:08 PM,-888.88,-888.88,,,,,,
5510,04/12/25 12:50:08 AM,-888.88,-888.88,,,,,,
5511,04/12/25 01:50:08 AM,-888.88,-888.88,,,,,,
5512,04/12/25 02:50:08 AM,-888.88,-888.88,,,,,,
5513,04/12/25 03:50:08 AM,-888.88,-888.88,,,,,,
5514,04/12/25 04:50:08 AM,-888.88,-888.88,,,,,,
5515,04/12/25 05:50:08 AM,-888.88,-888.88,,,,,,
5516,04/12/25 06:50:08 AM,-888.88,-888.88,,,,,,
5517,04/12/25 07:50:08 AM,-888.88,-888.88,,,,,,
5518,04/12/25 08:50:08 AM,-888.88,-888.88,,,,,,
5519,04/12/25 09:50:08 AM,-888.88,-888.88,,,,,,
5520,04/12/25 10:50:08 AM,-888.88,-888.88,,,,,,
5521,04/12/25 11:50:08 AM,-888.88,-888.88,,,,,,
5522,04/12/25 12:50:08 PM,-888.88,-888.88,,,,,,
5523,04/12/25 01:50:08 PM,-888.88,-888.88,,,,,,
5524,04/12/25 02:50:08 PM,-888.88,-888.88,,,,,,
5525,04/12/25 03:50:08 PM,-888.88,-888.88,,,,,,
5526,04/12/25 04:50:08 PM,-888.88,-888.88,,,,,,
5527,04/12/25 05:50:08 PM,-888.88,-888.88,,,,,,
5528,04/12/25 06:50:08 PM,-888.88,-888.88,,,,,,
5529,04/12/25 07:50:08 PM,-888.88,-888.88,,,,,,
5530,04/12/25 08:50:08 PM,-888.88,-888.88,,,,,,
5531,04/12/25 09:50:08 PM,-888.88,-888.88,,,,,,
5532,04/12/25 10:50:08 PM,-888.88,-888.88,,,,,,
5533,04/12/25 11:50:08 PM,-888.88,-888.88,,,,,,
5534,04/13/25 12:50:08 AM,-888.88,-888.88,,,,,,
5535,04/13/25 01:50:08 AM,-888.88,-888.88,,,,,,
5536,04/13/25 02:50:08 AM,-888.88,-888.88,,,,,,
5537,04/13/25 03:50:08 AM,-888.88,-888.88,,,,,,
5538,04/13/25 04:50:08 AM,-888.88,-888.88,,,,,,
5539,04/13/25 05:50:08 AM,-888.88,-888.88,,,,,,
5540,04/13/25 06:50:08 AM,-888.88,-888.88,,,,,,
5541,04/13/25 07:50:08 AM,-888.88,-888.88,,,,,,
5542,04/13/25 08:50:08 AM,-888.88,-888.88,,,,,,
5543,04/13/25 09:50:08 AM,-888.88,-888.88,,,,,,
5544,04/13/25 10:50:08 AM,-888.88,-888.88,,,,,,
5545,04/13/25 11:50:08 AM,-888.88,-888.88,,,,,,
5546,04/13/25 12:50:08 PM,-888.88,-888.88,,,,,,
5547,04/13/25 01:50:08 PM,-888.88,-888.88,,,,,,
5548,04/13/25 02:50:08 PM,-888.88,-888.88,,,,,,
5549,04/13/25 03:50:08 PM,-888.88,-888.88,,,,,,
5550,04/13/25 04:50:08 PM,-888.88,-888.88,,,,,,
5551,04/13/25 05:50:08 PM,-888.88,-888.88,,,,,,
5552,04/13/25 06:50:08 PM,-888.88,-888.88,,,,,,
5553,04/13/25 07:50:08 PM,-888.88,-888.88,,,,,,
5554,04/13/25 08:50:08 PM,-888.88,-888.88,,,,,,
5555,04/13/25 09:50:08 PM,-888.88,-888.88,,,,,,
5556,04/13/25 10:50:08 PM,-888.88,-888.88,,,,,,
5557,04/13/25 11:50:08 PM,-888.88,-888.88,,,,,,
5558,04/14/25 12:50:08 AM,-888.88,-888.88,,,,,,
5559,04/14/25 01:50:08 AM,-888.88,-888.88,,,,,,
5560,04/14/25 02:50:08 AM,-888.88,-888.88,,,,,,
5561,04/14/25 03:50:08 AM,-888.88,-888.88,,,,,,
5562,04/14/25 04:50:08 AM,-888.88,-888.88,,,,,,
5563,04/14/25 05:50:08 AM,-888.88,-888.88,,,,,,
5564,04/14/25 06:50:08 AM,-888.88,-888.88,,,,,,
5565,04/14/25 07:50:08 AM,-888.88,-888.88,,,,,,
5566,04/14/25 08:50:08 AM,-888.88,-888.88,,,,,,
5567,04/14/25 09:50:08 AM,-888.88,-888.88,,,,,,
5568,04/14/25 10:50:08 AM,-888.88,-888.88,,,,,,
5569,04/14/25 11:50:08 AM,-888.88,-888.88,,,,,,
5570,04/14/25 12:50:08 PM,-888.88,-888.88,,,,,,
5571,04/14/25 01:50:08 PM,-888.88,-888.88,,,,,,
5572,04/14/25 02:50:08 PM,-888.88,-888.88,,,,,,
5573,04/14/25 03:50:08 PM,-888.88,-888.88,,,,,,
5574,04/14/25 04:50:08 PM,-888.88,-888.88,,,,,,
5575,04/14/25 05:50:08 PM,-888.88,-888.88,,,,,,
5576,04/14/25 06:50:08 PM,-888.88,-888.88,,,,,,
5577,04/14/25 07:50:08 PM,-888.88,-888.88,,,,,,
5578,04/14/25 08:50:08 PM,-888.88,-888.88,,,,,,
5579,04/14/25 09:50:08 PM,-888.88,-888.88,,,,,,
5580,04/14/25 10:50:08 PM,-888.88,-888.88,,,,,,
5581,04/14/25 11:50:08 PM,-888.88,-888.88,,,,,,
5582,04/15/25 12:50:08 AM,-888.88,-888.88,,,,,,
5583,04/15/25 01:50:08 AM,-888.88,-888.88,,,,,,
5584,04/15/25 02:50:08 AM,-888.88,-888.88,,,,,,
5585,04/15/25 03:50:08 AM,-888.88,-888.88,,,,,,
5586,04/15/25 04:50:08 AM,-888.88,-888.88,,,,,,
5587,04/15/25 05:50:08 AM,-888.88,-888.88,,,,,,
5588,04/15/25 06:50:08 AM,-888.88,-888.88,,,,,,
5589,04/15/25 07:50:08 AM,-888.88,-888.88,,,,,,
5590,04/15/25 08:50:08 AM,-888.88,-888.88,,,,,,
5591,04/15/25 09:50:08 AM,-888.88,-888.88,,,,,,
5592,04/15/25 10:50:08 AM,-888.88,-888.88,,,,,,
5593,04/15/25 11:50:08 AM,-888.88,-888.88,,,,,,
5594,04/15/25 12:50:08 PM,-888.88,-888.88,,,,,,
5595,04/15/25 01:50:08 PM,-888.88,-888.88,,,,,,
5596,04/15/25 02:50:08 PM,-888.88,-888.88,,,,,,
5597,04/15/25 03:50:08 PM,-888.88,-888.88,,,,,,
5598,04/15/25 04:50:08 PM,-888.88,-888.88,,,,,,
5599,04/15/25 05:50:08 PM,-888.88,-888.88,,,,,,
5600,04/15/25 06:50:08 PM,-888.88,-888.88,,,,,,
5601,04/15/25 07:50:08 PM,-888.88,-888.88,,,,,,
5602,04/15/25 08:50:08 PM,-888.88,-888.88,,,,,,
5603,04/15/25 09:50:08 PM,-888.88,-888.88,,,,,,
5604,04/15/25 10:50:08 PM,-888.88,-888.88,,,,,,
5605,04/15/25 11:50:08 PM,-888.88,-888.88,,,,,,
5606,04/16/25 12:50:08 AM,-888.88,-888.88,,,,,,
5607,04/16/25 01:50:08 AM,-888.88,-888.88,,,,,,
5608,04/16/25 02:50:08 AM,-888.88,-888.88,,,,,,
5609,04/16/25 03:50:08 AM,-888.88,-888.88,,,,,,
5610,04/16/25 04:50:08 AM,-888.88,-888.88,,,,,,
5611,04/16/25 05:50:08 AM,-888.88,-888.88,,,,,,
5612,04/16/25 06:50:08 AM,-888.88,-888.88,,,,,,
5613,04/16/25 07:50:08 AM,-888.88,-888.88,,,,,,
5614,04/16/25 08:50:08 AM,-888.88,-888.88,,,,,,
5615,04/16/25 09:50:08 AM,-888.88,-888.88,,,,,,
5616,04/16/25 10:50:08 AM,-888.88,-888.88,,,,,,
5617,04/16/25 11:50:08 AM,-888.88,-888.88,,,,,,
5618,04/16/25 12:50:08 PM,-888.88,-888.88,,,,,,
5619,04/16/25 01:50:08 PM,-888.88,-888.88,,,,,,
5620,04/16/25 02:50:08 PM,-888.88,-888.88,,,,,,
5621,04/16/25 03:50:08 PM,-888.88,-888.88,,,,,,
5622,04/16/25 04:50:08 PM,-888.88,-888.88,,,,,,
5623,04/16/25 05:50:08 PM,-888.88,-888.88,,,,,,
5624,04/16/25 06:50:08 PM,-888.88,-888.88,,,,,,
5625,04/16/25 07:50:08 PM,-888.88,-888.88,,,,,,
5626,04/16/25 08:50:08 PM,-888.88,-888.88,,,,,,
5627,04/16/25 09:50:08 PM,-888.88,-888.88,,,,,,
5628,04/16/25 10:50:08 PM,-888.88,-888.88,,,,,,
5629,04/16/25 11:50:08 PM,-888.88,-888.88,,,,,,
5630,04/17/25 12:50:08 AM,-888.88,-888.88,,,,,,
5631,04/17/25 01:50:08 AM,-888.88,-888.88,,,,,,
5632,04/17/25 02:50:08 AM,-888.88,-888.88,,,,,,
5633,04/17/25 03:50:08 AM,-888.88,-888.88,,,,,,
5634,04/17/25 04:50:08 AM,-888.88,-888.88,,,,,,
5635,04/17/25 05:50:08 AM,-888.88,-888.88,,,,,,
5636,04/17/25 06:50:08 AM,-888.88,-888.88,,,,,,
5637,04/17/25 07:50:08 AM,-888.88,-888.88,,,,,,
5638,04/17/25 08:50:08 AM,-888.88,-888.88,,,,,,
5639,04/17/25 09:50:08 AM,-888.88,-888.88,,,,,,
5640,04/17/25 10:50:08 AM,-888.88,-888.88,,,,,,
5641,04/17/25 11:50:08 AM,-888.88,-888.88,,,,,,
5642,04/17/25 12:50:08 PM,-888.88,-888.88,,,,,,
5643,04/17/25 01:50:08 PM,-888.88,-888.88,,,,,,
5644,04/17/25 02:50:08 PM,-888.88,-888.88,,,,,,
5645,04/17/25 03:50:08 PM,-888.88,-888.88,,,,,,
5646,04/17/25 04:50:08 PM,-888.88,-888.88,,,,,,
5647,04/17/25 05:50:08 PM,-888.88,-888.88,,,,,,
5648,04/17/25 06:50:08 PM,-888.88,-888.88,,,,,,
5649,04/17/25 07:50:08 PM,-888.88,-888.88,,,,,,
5650,04/17/25 08:50:08 PM,-888.88,-888.88,,,,,,
5651,04/17/25 09:50:08 PM,-888.88,-888.88,,,,,,
5652,04/17/25 10:50:08 PM,-888.88,-888.88,,,,,,
5653,04/17/25 11:50:08 PM,-888.88,-888.88,,,,,,
5654,04/18/25 12:50:08 AM,-888.88,-888.88,,,,,,
5655,04/18/25 01:50:08 AM,-888.88,-888.88,,,,,,
5656,04/18/25 02:50:08 AM,-888.88,-888.88,,,,,,
5657,04/18/25 03:50:08 AM,-888.88,-888.88,,,,,,
5658,04/18/25 04:50:08 AM,-888.88,-888.88,,,,,,
5659,04/18/25 05:50:08 AM,-888.88,-888.88,,,,,,
5660,04/18/25 06:50:08 AM,-888.88,-888.88,,,,,,
5661,04/18/25 07:50:08 AM,-888.88,-888.88,,,,,,
5662,04/18/25 08:50:08 AM,-888.88,-888.88,,,,,,
5663,04/18/25 09:50:08 AM,-888.88,-888.88,,,,,,
5664,04/18/25 10:50:08 AM,-888.88,-888.88,,,,,,
5665,04/18/25 11:50:08 AM,-888.88,-888.88,,,,,,
5666,04/18/25 12:50:08 PM,-888.88,-888.88,,,,,,
5667,04/18/25 01:50:08 PM,-888.88,-888.88,,,,,,
5668,04/18/25 02:50:08 PM,-888.88,-888.88,,,,,,
5669,04/18/25 03:50:08 PM,-888.88,-888.88,,,,,,
5670,04/18/25 04:50:08 PM,-888.88,-888.88,,,,,,
5671,04/18/25 05:50:08 PM,-888.88,-888.88,,,,,,
5672,04/18/25 06:50:08 PM,-888.88,-888.88,,,,,,
5673,04/18/25 07:50:08 PM,-888.88,-888.88,,,,,,
5674,04/18/25 08:50:08 PM,-888.88,-888.88,,,,,,
5675,04/18/25 09:50:08 PM,-888.88,-888.88,,,,,,
5676,04/18/25 10:50:08 PM,-888.88,-888.88,,,,,,
5677,04/18/25 11:50:08 PM,-888.88,-888.88,,,,,,
5678,04/19/25 12:50:08 AM,-888.88,-888.88,,,,,,
5679,04/19/25 01:50:08 AM,-888.88,-888.88,,,,,,
5680,04/19/25 02:50:08 AM,-888.88,-888.88,,,,,,
5681,04/19/25 03:50:08 AM,-888.88,-888.88,,,,,,
5682,04/19/25 04:50:08 AM,-888.88,-888.88,,,,,,
5683,04/19/25 05:50:08 AM,-888.88,-888.88,,,,,,
5684,04/19/25 06:50:08 AM,-888.88,-888.88,,,,,,
5685,04/19/25 07:50:08 AM,-888.88,-888.88,,,,,,
5686,04/19/25 08:50:08 AM,-888.88,-888.88,,,,,,
5687,04/19/25 09:50:08 AM,-888.88,-888.88,,,,,,
5688,04/19/25 10:50:08 AM,-888.88,-888.88,,,,,,
5689,04/19/25 11:50:08 AM,-888.88,-888.88,,,,,,
5690,04/19/25 12:50:08 PM,-888.88,-888.88,,,,,,
5691,04/19/25 01:50:08 PM,-888.88,-888.88,,,,,,
5692,04/19/25 02:50:08 PM,-888.88,-888.88,,,,,,
5693,04/19/25 03:50:08 PM,-888.88,-888.88,,,,,,
5694,04/19/25 04:50:08 PM,-888.88,-888.88,,,,,,
5695,04/19/25 05:50:08 PM,-888.88,-888.88,,,,,,
5696,04/19/25 06:50:08 PM,-888.88,-888.88,,,,,,
5697,04/19/25 07:50:08 PM,-888.88,-888.88,,,,,,
5698,04/19/25 08:50:08 PM,-888.88,-888.88,,,,,,
5699,04/19/25 09:50:08 PM,-888.88,-888.88,,,,,,
5700,04/19/25 10:50:08 PM,-888.88,-888.88,,,,,,
5701,04/19/25 11:50:08 PM,-888.88,-888.88,,,,,,
5702,04/20/25 12:50:08 AM,-888.88,-888.88,,,,,,
5703,04/20/25 01:50:08 AM,-888.88,-888.88,,,,,,
5704,04/20/25 02:50:08 AM,-888.88,-888.88,,,,,,
5705,04/20/25 03:50:08 AM,-888.88,-888.88,,,,,,
5706,04/20/25 04:50:08 AM,-888.88,-888.88,,,,,,
5707,04/20/25 05:50:08 AM,-888.88,-888.88,,,,,,
5708,04/20/25 06:50:08 AM,-888.88,-888.88,,,,,,
5709,04/20/25 07:50:08 AM,-888.88,-888.88,,,,,,
5710,04/20/25 08:50:08 AM,-888.88,-888.88,,,,,,
5711,04/20/25 09:50:08 AM,-888.88,-888.88,,,,,,
5712,04/20/25 10:50:08 AM,-888.88,-888.88,,,,,,
5713,04/20/25 11:50:08 AM,-888.88,-888.88,,,,,,
5714,04/20/25 12:50:08 PM,-888.88,-888.88,,,,,,
5715,04/20/25 01:50:08 PM,-888.88,-888.88,,,,,,
5716,04/20/25 02:50:08 PM,-888.88,-888.88,,,,,,
5717,04/20/25 03:50:08 PM,-888.88,-888.88,,,,,,
5718,04/20/25 04:50:08 PM,-888.88,-888.88,,,,,,
5719,04/20/25 05:50:08 PM,-888.88,-888.88,,,,,,
5720,04/20/25 06:50:08 PM,-888.88,-888.88,,,,,,
5721,04/20/25 07:50:08 PM,-888.88,-888.88,,,,,,
5722,04/20/25 08:50:08 PM,-888.88,-888.88,,,,,,
5723,04/20/25 09:50:08 PM,-888.88,-888.88,,,,,,
5724,04/20/25 10:50:08 PM,-888.88,-888.88,,,,,,
5725,04/20/25 11:50:08 PM,-888.88,-888.88,,,,,,
5726,04/21/25 12:50:08 AM,-888.88,-888.88,,,,,,
5727,04/21/25 01:50:08 AM,-888.88,-888.88,,,,,,
5728,04/21/25 02:50:08 AM,-888.88,-888.88,,,,,,
5729,04/21/25 03:50:08 AM,-888.88,-888.88,,,,,,
