"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Expired Sensor Cap (LGR S/N: 21909583)","New Sensor Cap (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
5822,04/24/25 12:30:32 AM,-888.88,-888.88,,,,,
5823,04/24/25 01:30:32 AM,-888.88,-888.88,,,,,
5824,04/24/25 02:30:32 AM,-888.88,-888.88,,,,,
5825,04/24/25 03:30:32 AM,-888.88,-888.88,,,,,
5826,04/24/25 04:30:32 AM,-888.88,-888.88,,,,,
5827,04/24/25 05:30:32 AM,-888.88,-888.88,,,,,
5828,04/24/25 06:30:32 AM,-888.88,-888.88,,,,,
5829,04/24/25 07:30:32 AM,-888.88,-888.88,,,,,
5830,04/24/25 08:30:32 AM,-888.88,-888.88,,,,,
5831,04/24/25 09:30:32 AM,-888.88,-888.88,,,,,
5832,04/24/25 10:30:32 AM,-888.88,-888.88,,,,,
5833,04/24/25 11:30:32 AM,-888.88,-888.88,,,,,
5834,04/24/25 12:30:32 PM,-888.88,-888.88,,,,,
5835,04/24/25 01:30:32 PM,-888.88,-888.88,,,,,
5836,04/24/25 02:30:32 PM,-888.88,-888.88,,,,,
5837,04/24/25 03:30:32 PM,-888.88,-888.88,,,,,
5838,04/24/25 04:30:32 PM,-888.88,-888.88,,,,,
5839,04/24/25 05:30:32 PM,-888.88,-888.88,,,,,
5840,04/24/25 06:30:32 PM,-888.88,-888.88,,,,,
5841,04/24/25 07:30:32 PM,-888.88,-888.88,,,,,
5842,04/24/25 08:30:32 PM,-888.88,-888.88,,,,,
5843,04/24/25 09:30:32 PM,-888.88,-888.88,,,,,
5844,04/24/25 10:30:32 PM,-888.88,-888.88,,,,,
5845,04/24/25 11:30:32 PM,-888.88,-888.88,,,,,
5846,04/25/25 12:30:32 AM,-888.88,-888.88,,,,,
5847,04/25/25 01:30:32 AM,-888.88,-888.88,,,,,
5848,04/25/25 02:30:32 AM,-888.88,-888.88,,,,,
5849,04/25/25 03:30:32 AM,-888.88,-888.88,,,,,
5850,04/25/25 04:30:32 AM,-888.88,-888.88,,,,,
5851,04/25/25 05:30:32 AM,-888.88,-888.88,,,,,
5852,04/25/25 06:30:32 AM,-888.88,-888.88,,,,,
5853,04/25/25 07:30:32 AM,-888.88,-888.88,,,,,
5854,04/25/25 08:30:32 AM,-888.88,-888.88,,,,,
5855,04/25/25 09:30:32 AM,-888.88,-888.88,,,,,
5856,04/25/25 10:30:32 AM,-888.88,-888.88,,,,,
5857,04/25/25 11:30:32 AM,-888.88,-888.88,,,,,
5858,04/25/25 12:30:32 PM,-888.88,-888.88,,,,,
5859,04/25/25 01:30:32 PM,-888.88,-888.88,,,,,
5860,04/25/25 02:30:32 PM,-888.88,-888.88,,,,,
5861,04/25/25 03:30:32 PM,-888.88,-888.88,,,,,
5862,04/25/25 04:30:32 PM,-888.88,-888.88,,,,,
5863,04/25/25 05:30:32 PM,-888.88,-888.88,,,,,
5864,04/25/25 06:30:32 PM,-888.88,-888.88,,,,,
5865,04/25/25 07:30:32 PM,-888.88,-888.88,,,,,
5866,04/25/25 08:30:32 PM,-888.88,-888.88,,,,,
5867,04/25/25 09:30:32 PM,-888.88,-888.88,,,,,
5868,04/25/25 10:30:32 PM,-888.88,-888.88,,,,,
5869,04/25/25 11:30:32 PM,-888.88,-888.88,,,,,
5870,04/26/25 12:30:32 AM,-888.88,-888.88,,,,,
5871,04/26/25 01:30:32 AM,-888.88,-888.88,,,,,
5872,04/26/25 02:30:32 AM,-888.88,-888.88,,,,,
5873,04/26/25 03:30:32 AM,-888.88,-888.88,,,,,
5874,04/26/25 04:30:32 AM,-888.88,-888.88,,,,,
5875,04/26/25 05:30:32 AM,-888.88,-888.88,,,,,
5876,04/26/25 06:30:32 AM,-888.88,-888.88,,,,,
5877,04/26/25 07:30:32 AM,-888.88,-888.88,,,,,
5878,04/26/25 08:30:32 AM,-888.88,-888.88,,,,,
5879,04/26/25 09:30:32 AM,-888.88,-888.88,,,,,
5880,04/26/25 10:30:32 AM,-888.88,-888.88,,,,,
5881,04/26/25 11:30:32 AM,-888.88,-888.88,,,,,
5882,04/26/25 12:30:32 PM,-888.88,-888.88,,,,,
5883,04/26/25 01:30:32 PM,-888.88,-888.88,,,,,
5884,04/26/25 02:30:32 PM,-888.88,-888.88,,,,,
5885,04/26/25 03:30:32 PM,-888.88,-888.88,,,,,
5886,04/26/25 04:30:32 PM,-888.88,-888.88,,,,,
5887,04/26/25 05:30:32 PM,-888.88,-888.88,,,,,
5888,04/26/25 06:30:32 PM,-888.88,-888.88,,,,,
5889,04/26/25 07:30:32 PM,-888.88,-888.88,,,,,
5890,04/26/25 08:30:32 PM,-888.88,-888.88,,,,,
5891,04/26/25 09:30:32 PM,-888.88,-888.88,,,,,
5892,04/26/25 10:30:32 PM,-888.88,-888.88,,,,,
5893,04/26/25 11:30:32 PM,-888.88,-888.88,,,,,
5894,04/27/25 12:30:32 AM,-888.88,-888.88,,,,,
5895,04/27/25 01:30:32 AM,-888.88,-888.88,,,,,
5896,04/27/25 02:30:32 AM,-888.88,-888.88,,,,,
5897,04/27/25 03:30:32 AM,-888.88,-888.88,,,,,
5898,04/27/25 04:30:32 AM,-888.88,-888.88,,,,,
5899,04/27/25 05:30:32 AM,-888.88,-888.88,,,,,
5900,04/27/25 06:30:32 AM,-888.88,-888.88,,,,,
5901,04/27/25 07:30:32 AM,-888.88,-888.88,,,,,
5902,04/27/25 08:30:32 AM,-888.88,-888.88,,,,,
5903,04/27/25 09:30:32 AM,-888.88,-888.88,,,,,
5904,04/27/25 10:30:32 AM,-888.88,-888.88,,,,,
5905,04/27/25 11:30:32 AM,-888.88,-888.88,,,,,
5906,04/27/25 12:30:32 PM,-888.88,-888.88,,,,,
5907,04/27/25 01:30:32 PM,-888.88,-888.88,,,,,
5908,04/27/25 02:30:32 PM,-888.88,-888.88,,,,,
5909,04/27/25 03:30:32 PM,-888.88,-888.88,,,,,
5910,04/27/25 04:30:32 PM,-888.88,-888.88,,,,,
5911,04/27/25 05:30:32 PM,-888.88,-888.88,,,,,
5912,04/27/25 06:30:32 PM,-888.88,-888.88,,,,,
5913,04/27/25 07:30:32 PM,-888.88,-888.88,,,,,
5914,04/27/25 08:30:32 PM,-888.88,-888.88,,,,,
5915,04/27/25 09:30:32 PM,-888.88,-888.88,,,,,
5916,04/27/25 10:30:32 PM,-888.88,-888.88,,,,,
5917,04/27/25 11:30:32 PM,-888.88,-888.88,,,,,
5918,04/28/25 12:30:32 AM,-888.88,-888.88,,,,,
5919,04/28/25 01:30:32 AM,-888.88,-888.88,,,,,
5920,04/28/25 02:30:32 AM,-888.88,-888.88,,,,,
5921,04/28/25 03:30:32 AM,-888.88,-888.88,,,,,
5922,04/28/25 04:30:32 AM,-888.88,-888.88,,,,,
5923,04/28/25 05:30:32 AM,-888.88,-888.88,,,,,
5924,04/28/25 06:30:32 AM,-888.88,-888.88,,,,,
5925,04/28/25 07:30:32 AM,-888.88,-888.88,,,,,
5926,04/28/25 08:30:32 AM,-888.88,-888.88,,,,,
5927,04/28/25 09:30:32 AM,-888.88,-888.88,,,,,
5928,04/28/25 10:30:32 AM,-888.88,-888.88,,,,,
5929,04/28/25 11:30:32 AM,-888.88,-888.88,,,,,
5930,04/28/25 12:30:32 PM,-888.88,-888.88,,,,,
5931,04/28/25 01:30:32 PM,-888.88,-888.88,,,,,
5932,04/28/25 02:30:32 PM,-888.88,-888.88,,,,,
5933,04/28/25 03:30:32 PM,-888.88,-888.88,,,,,
5934,04/28/25 04:30:32 PM,-888.88,-888.88,,,,,
5935,04/28/25 05:30:32 PM,-888.88,-888.88,,,,,
5936,04/28/25 06:30:32 PM,-888.88,-888.88,,,,,
5937,04/28/25 07:30:32 PM,-888.88,-888.88,,,,,
5938,04/28/25 08:30:32 PM,-888.88,-888.88,,,,,
5939,04/28/25 09:30:32 PM,-888.88,-888.88,,,,,
5940,04/28/25 10:30:32 PM,-888.88,-888.88,,,,,
5941,04/28/25 11:30:32 PM,-888.88,-888.88,,,,,
5942,04/29/25 12:30:32 AM,-888.88,-888.88,,,,,
5943,04/29/25 01:30:32 AM,-888.88,-888.88,,,,,
5944,04/29/25 02:30:32 AM,-888.88,-888.88,,,,,
5945,04/29/25 03:30:32 AM,-888.88,-888.88,,,,,
5946,04/29/25 04:30:32 AM,-888.88,-888.88,,,,,
5947,04/29/25 05:30:32 AM,-888.88,-888.88,,,,,
5948,04/29/25 06:30:32 AM,-888.88,-888.88,,,,,
5949,04/29/25 07:30:32 AM,-888.88,-888.88,,,,,
5950,04/29/25 08:30:32 AM,-888.88,-888.88,,,,,
5951,04/29/25 09:30:32 AM,-888.88,-888.88,,,,,
5952,04/29/25 10:30:32 AM,-888.88,-888.88,,,,,
5953,04/29/25 11:30:32 AM,-888.88,-888.88,,,,,
5954,04/29/25 12:30:32 PM,-888.88,-888.88,,,,,
5955,04/29/25 01:30:32 PM,-888.88,-888.88,,,,,
5956,04/29/25 02:30:32 PM,-888.88,-888.88,,,,,
5957,04/29/25 03:30:32 PM,-888.88,-888.88,,,,,
5958,04/29/25 04:30:32 PM,-888.88,-888.88,,,,,
5959,04/29/25 05:30:32 PM,-888.88,-888.88,,,,,
5960,04/29/25 06:30:32 PM,-888.88,-888.88,,,,,
5961,04/29/25 07:30:32 PM,-888.88,-888.88,,,,,
5962,04/29/25 08:30:32 PM,-888.88,-888.88,,,,,
5963,04/29/25 09:30:32 PM,-888.88,-888.88,,,,,
5964,04/29/25 10:30:32 PM,-888.88,-888.88,,,,,
5965,04/29/25 11:30:32 PM,-888.88,-888.88,,,,,
5966,04/30/25 12:30:32 AM,-888.88,-888.88,,,,,
5967,04/30/25 01:30:32 AM,-888.88,-888.88,,,,,
5968,04/30/25 02:30:32 AM,-888.88,-888.88,,,,,
5969,04/30/25 03:30:32 AM,-888.88,-888.88,,,,,
5970,04/30/25 04:30:32 AM,-888.88,-888.88,,,,,
5971,04/30/25 05:30:32 AM,-888.88,-888.88,,,,,
5972,04/30/25 06:30:32 AM,-888.88,-888.88,,,,,
5973,04/30/25 07:30:32 AM,-888.88,-888.88,,,,,
5974,04/30/25 08:30:32 AM,-888.88,-888.88,,,,,
5975,04/30/25 09:30:32 AM,-888.88,-888.88,,,,,
5976,04/30/25 10:30:32 AM,-888.88,-888.88,,,,,
5977,04/30/25 11:30:32 AM,-888.88,-888.88,,,,,
5978,04/30/25 12:30:32 PM,-888.88,-888.88,,,,,
5979,04/30/25 01:30:32 PM,-888.88,-888.88,,,,,
5980,04/30/25 02:30:32 PM,-888.88,-888.88,,,,,
5981,04/30/25 03:30:32 PM,-888.88,-888.88,,,,,
5982,04/30/25 04:30:32 PM,-888.88,-888.88,,,,,
5983,04/30/25 05:30:32 PM,-888.88,-888.88,,,,,
5984,04/30/25 06:30:32 PM,-888.88,-888.88,,,,,
5985,04/30/25 07:30:32 PM,-888.88,-888.88,,,,,
5986,04/30/25 08:30:32 PM,-888.88,-888.88,,,,,
5987,04/30/25 09:30:32 PM,-888.88,-888.88,,,,,
5988,04/30/25 10:30:32 PM,-888.88,-888.88,,,,,
5989,04/30/25 11:30:32 PM,-888.88,-888.88,,,,,
5990,05/01/25 12:30:32 AM,-888.88,-888.88,,,,,
5991,05/01/25 01:30:32 AM,-888.88,-888.88,,,,,
5992,05/01/25 02:30:32 AM,-888.88,-888.88,,,,,
5993,05/01/25 03:30:32 AM,-888.88,-888.88,,,,,
5994,05/01/25 04:30:32 AM,-888.88,-888.88,,,,,
5995,05/01/25 05:30:32 AM,-888.88,-888.88,,,,,
5996,05/01/25 06:30:32 AM,-888.88,-888.88,,,,,
5997,05/01/25 07:30:32 AM,-888.88,-888.88,,,,,
5998,05/01/25 08:30:32 AM,-888.88,-888.88,,,,,
5999,05/01/25 09:30:32 AM,-888.88,-888.88,,,,,
6000,05/01/25 10:30:32 AM,-888.88,-888.88,,,,,
6001,05/01/25 11:30:32 AM,-888.88,-888.88,,,,,
6002,05/01/25 12:30:32 PM,-888.88,-888.88,,,,,
6003,05/01/25 01:30:32 PM,-888.88,-888.88,,,,,
6004,05/01/25 02:30:32 PM,-888.88,-888.88,,,,,
6005,05/01/25 03:30:32 PM,-888.88,-888.88,,,,,
6006,05/01/25 04:30:32 PM,-888.88,-888.88,,,,,
6007,05/01/25 05:30:32 PM,-888.88,-888.88,,,,,
6008,05/01/25 06:30:32 PM,-888.88,-888.88,,,,,
6009,05/01/25 07:30:32 PM,-888.88,-888.88,,,,,
6010,05/01/25 08:30:32 PM,-888.88,-888.88,,,,,
6011,05/01/25 09:30:32 PM,-888.88,-888.88,,,,,
6012,05/01/25 10:30:32 PM,-888.88,-888.88,,,,,
6013,05/01/25 11:30:32 PM,-888.88,-888.88,,,,,
6014,05/02/25 12:30:32 AM,-888.88,-888.88,,,,,
6015,05/02/25 01:30:32 AM,-888.88,-888.88,,,,,
6016,05/02/25 02:30:32 AM,-888.88,-888.88,,,,,
6017,05/02/25 03:30:32 AM,-888.88,-888.88,,,,,
6018,05/02/25 04:30:32 AM,-888.88,-888.88,,,,,
6019,05/02/25 05:30:32 AM,-888.88,-888.88,,,,,
6020,05/02/25 06:30:32 AM,-888.88,-888.88,,,,,
6021,05/02/25 07:30:32 AM,-888.88,-888.88,,,,,
6022,05/02/25 08:30:32 AM,-888.88,-888.88,,,,,
6023,05/02/25 09:30:32 AM,-888.88,-888.88,,,,,
6024,05/02/25 10:30:32 AM,-888.88,-888.88,,,,,
6025,05/02/25 11:30:32 AM,-888.88,-888.88,,,,,
6026,05/02/25 12:30:32 PM,-888.88,-888.88,,,,,
6027,05/02/25 01:30:32 PM,-888.88,-888.88,,,,,
6028,05/02/25 02:30:32 PM,-888.88,-888.88,,,,,
6029,05/02/25 03:30:32 PM,-888.88,-888.88,,,,,
6030,05/02/25 04:30:32 PM,-888.88,-888.88,,,,,
6031,05/02/25 05:30:32 PM,-888.88,-888.88,,,,,
6032,05/02/25 06:30:32 PM,-888.88,-888.88,,,,,
6033,05/02/25 07:30:32 PM,-888.88,-888.88,,,,,
6034,05/02/25 08:30:32 PM,-888.88,-888.88,,,,,
6035,05/02/25 09:30:32 PM,-888.88,-888.88,,,,,
6036,05/02/25 10:30:32 PM,-888.88,-888.88,,,,,
6037,05/02/25 11:30:32 PM,-888.88,-888.88,,,,,
6038,05/03/25 12:30:32 AM,-888.88,-888.88,,,,,
6039,05/03/25 01:30:32 AM,-888.88,-888.88,,,,,
6040,05/03/25 02:30:32 AM,-888.88,-888.88,,,,,
6041,05/03/25 03:30:32 AM,-888.88,-888.88,,,,,
6042,05/03/25 04:30:32 AM,-888.88,-888.88,,,,,
6043,05/03/25 05:30:32 AM,-888.88,-888.88,,,,,
6044,05/03/25 06:30:32 AM,-888.88,-888.88,,,,,
6045,05/03/25 07:30:32 AM,-888.88,-888.88,,,,,
6046,05/03/25 08:30:32 AM,-888.88,-888.88,,,,,
6047,05/03/25 09:30:32 AM,-888.88,-888.88,,,,,
6048,05/03/25 10:30:32 AM,-888.88,-888.88,,,,,
6049,05/03/25 11:30:32 AM,-888.88,-888.88,,,,,
6050,05/03/25 12:30:32 PM,-888.88,-888.88,,,,,
6051,05/03/25 01:30:32 PM,-888.88,-888.88,,,,,
6052,05/03/25 02:30:32 PM,-888.88,-888.88,,,,,
6053,05/03/25 03:30:32 PM,-888.88,-888.88,,,,,
6054,05/03/25 04:30:32 PM,-888.88,-888.88,,,,,
6055,05/03/25 05:30:32 PM,-888.88,-888.88,,,,,
6056,05/03/25 06:30:32 PM,-888.88,-888.88,,,,,
6057,05/03/25 07:30:32 PM,-888.88,-888.88,,,,,
6058,05/03/25 08:30:32 PM,-888.88,-888.88,,,,,
6059,05/03/25 09:30:32 PM,-888.88,-888.88,,,,,
6060,05/03/25 10:30:32 PM,-888.88,-888.88,,,,,
6061,05/03/25 11:30:32 PM,-888.88,-888.88,,,,,
6062,05/04/25 12:30:32 AM,-888.88,-888.88,,,,,
6063,05/04/25 01:30:32 AM,-888.88,-888.88,,,,,
6064,05/04/25 02:30:32 AM,-888.88,-888.88,,,,,
6065,05/04/25 03:30:32 AM,-888.88,-888.88,,,,,
6066,05/04/25 04:30:32 AM,-888.88,-888.88,,,,,
6067,05/04/25 05:30:32 AM,-888.88,-888.88,,,,,
6068,05/04/25 06:30:32 AM,-888.88,-888.88,,,,,
6069,05/04/25 07:30:32 AM,-888.88,-888.88,,,,,
6070,05/04/25 08:30:32 AM,-888.88,-888.88,,,,,
6071,05/04/25 09:30:32 AM,-888.88,-888.88,,,,,
6072,05/04/25 10:30:32 AM,-888.88,-888.88,,,,,
6073,05/04/25 11:30:32 AM,-888.88,-888.88,,,,,
6074,05/04/25 12:30:32 PM,-888.88,-888.88,,,,,
6075,05/04/25 01:30:32 PM,-888.88,-888.88,,,,,
6076,05/04/25 02:30:32 PM,-888.88,-888.88,,,,,
6077,05/04/25 03:30:32 PM,-888.88,-888.88,,,,,
6078,05/04/25 04:30:32 PM,-888.88,-888.88,,,,,
6079,05/04/25 05:30:32 PM,-888.88,-888.88,,,,,
6080,05/04/25 06:30:32 PM,-888.88,-888.88,,,,,
6081,05/04/25 07:30:32 PM,-888.88,-888.88,,,,,
6082,05/04/25 08:30:32 PM,-888.88,-888.88,,,,,
6083,05/04/25 09:30:32 PM,-888.88,-888.88,,,,,
6084,05/04/25 10:30:32 PM,-888.88,-888.88,,,,,
6085,05/04/25 11:30:32 PM,-888.88,-888.88,,,,,
6086,05/05/25 12:30:32 AM,-888.88,-888.88,,,,,
6087,05/05/25 01:30:32 AM,-888.88,-888.88,,,,,
6088,05/05/25 02:30:32 AM,-888.88,-888.88,,,,,
6089,05/05/25 03:30:32 AM,-888.88,-888.88,,,,,
6090,05/05/25 04:30:32 AM,-888.88,-888.88,,,,,
6091,05/05/25 05:30:32 AM,-888.88,-888.88,,,,,
6092,05/05/25 06:30:32 AM,-888.88,-888.88,,,,,
6093,05/05/25 07:30:32 AM,-888.88,-888.88,,,,,
6094,05/05/25 08:30:32 AM,-888.88,-888.88,,,,,
6095,05/05/25 09:30:32 AM,-888.88,-888.88,,,,,
6096,05/05/25 10:30:32 AM,-888.88,-888.88,,,,,
6097,05/05/25 11:30:32 AM,-888.88,-888.88,,,,,
6098,05/05/25 12:30:32 PM,-888.88,-888.88,,,,,
6099,05/05/25 01:30:32 PM,-888.88,-888.88,,,,,
6100,05/05/25 02:30:32 PM,-888.88,-888.88,,,,,
6101,05/05/25 03:30:32 PM,-888.88,-888.88,,,,,
6102,05/05/25 04:30:32 PM,-888.88,-888.88,,,,,
6103,05/05/25 05:30:32 PM,-888.88,-888.88,,,,,
6104,05/05/25 06:30:32 PM,-888.88,-888.88,,,,,
6105,05/05/25 07:30:32 PM,-888.88,-888.88,,,,,
6106,05/05/25 08:30:32 PM,-888.88,-888.88,,,,,
6107,05/05/25 09:30:32 PM,-888.88,-888.88,,,,,
6108,05/05/25 10:30:32 PM,-888.88,-888.88,,,,,
6109,05/05/25 11:30:32 PM,-888.88,-888.88,,,,,
6110,05/06/25 12:30:32 AM,-888.88,-888.88,,,,,
6111,05/06/25 01:30:32 AM,-888.88,-888.88,,,,,
6112,05/06/25 02:30:32 AM,-888.88,-888.88,,,,,
6113,05/06/25 03:30:32 AM,-888.88,-888.88,,,,,
6114,05/06/25 04:30:32 AM,-888.88,-888.88,,,,,
6115,05/06/25 05:30:32 AM,-888.88,-888.88,,,,,
6116,05/06/25 06:30:32 AM,-888.88,-888.88,,,,,
6117,05/06/25 07:30:32 AM,-888.88,-888.88,,,,,
6118,05/06/25 08:30:32 AM,-888.88,-888.88,,,,,
6119,05/06/25 09:30:32 AM,-888.88,-888.88,,,,,
6120,05/06/25 10:30:32 AM,-888.88,-888.88,,,,,
6121,05/06/25 11:30:32 AM,-888.88,-888.88,,,,,
6122,05/06/25 12:30:32 PM,-888.88,-888.88,,,,,
6123,05/06/25 01:30:32 PM,-888.88,-888.88,,,,,
6124,05/06/25 02:30:32 PM,-888.88,-888.88,,,,,
6125,05/06/25 03:30:32 PM,-888.88,-888.88,,,,,
6126,05/06/25 04:30:32 PM,-888.88,-888.88,,,,,
6127,05/06/25 05:30:32 PM,-888.88,-888.88,,,,,
6128,05/06/25 06:30:32 PM,-888.88,-888.88,,,,,
6129,05/06/25 07:30:32 PM,-888.88,-888.88,,,,,
6130,05/06/25 08:30:32 PM,-888.88,-888.88,,,,,
6131,05/06/25 09:30:32 PM,-888.88,-888.88,,,,,
6132,05/06/25 10:30:32 PM,-888.88,-888.88,,,,,
6133,05/06/25 11:30:32 PM,-888.88,-888.88,,,,,
6134,05/07/25 12:30:32 AM,-888.88,-888.88,,,,,
6135,05/07/25 01:30:32 AM,-888.88,-888.88,,,,,
6136,05/07/25 02:30:32 AM,-888.88,-888.88,,,,,
6137,05/07/25 03:30:32 AM,-888.88,-888.88,,,,,
6138,05/07/25 04:30:32 AM,-888.88,-888.88,,,,,
6139,05/07/25 05:30:32 AM,-888.88,-888.88,,,,,
6140,05/07/25 06:30:32 AM,-888.88,-888.88,,,,,
6141,05/07/25 07:30:32 AM,-888.88,-888.88,,,,,
6142,05/07/25 08:30:32 AM,-888.88,-888.88,,,,,
6143,05/07/25 09:30:32 AM,-888.88,-888.88,,,,,
6144,05/07/25 10:30:32 AM,-888.88,-888.88,,,,,
6145,05/07/25 11:30:32 AM,-888.88,-888.88,,,,,
6146,05/07/25 12:30:32 PM,-888.88,-888.88,,,,,
6147,05/07/25 01:30:32 PM,-888.88,-888.88,,,,,
6148,05/07/25 02:30:32 PM,-888.88,-888.88,,,,,
6149,05/07/25 03:30:32 PM,-888.88,-888.88,,,,,
6150,05/07/25 04:30:32 PM,-888.88,-888.88,,,,,
6151,05/07/25 05:30:32 PM,-888.88,-888.88,,,,,
6152,05/07/25 06:30:32 PM,-888.88,-888.88,,,,,
6153,05/07/25 07:30:32 PM,-888.88,-888.88,,,,,
6154,05/07/25 08:30:32 PM,-888.88,-888.88,,,,,
6155,05/07/25 09:30:32 PM,-888.88,-888.88,,,,,
6156,05/07/25 10:30:32 PM,-888.88,-888.88,,,,,
6157,05/07/25 11:30:32 PM,-888.88,-888.88,,,,,
6158,05/08/25 12:30:32 AM,-888.88,-888.88,,,,,
6159,05/08/25 01:30:32 AM,-888.88,-888.88,,,,,
6160,05/08/25 02:30:32 AM,-888.88,-888.88,,,,,
6161,05/08/25 03:30:32 AM,-888.88,-888.88,,,,,
6162,05/08/25 04:30:32 AM,-888.88,-888.88,,,,,
6163,05/08/25 05:30:32 AM,-888.88,-888.88,,,,,
6164,05/08/25 06:30:32 AM,-888.88,-888.88,,,,,
6165,05/08/25 07:30:32 AM,-888.88,-888.88,,,,,
6166,05/08/25 08:30:32 AM,-888.88,-888.88,,,,,
6167,05/08/25 09:30:32 AM,-888.88,-888.88,,,,,
6168,05/08/25 10:30:32 AM,-888.88,-888.88,,,,,
6169,05/08/25 11:30:32 AM,-888.88,-888.88,,,,,
6170,05/08/25 12:30:32 PM,-888.88,-888.88,,,,,
6171,05/08/25 01:30:32 PM,-888.88,-888.88,,,,,
6172,05/08/25 02:30:32 PM,-888.88,-888.88,,,,,
6173,05/08/25 03:30:32 PM,-888.88,-888.88,,,,,
6174,05/08/25 04:30:32 PM,-888.88,-888.88,,,,,
6175,05/08/25 05:30:32 PM,-888.88,-888.88,,,,,
6176,05/08/25 06:30:32 PM,-888.88,-888.88,,,,,
6177,05/08/25 07:30:32 PM,-888.88,-888.88,,,,,
6178,05/08/25 08:30:32 PM,-888.88,-888.88,,,,,
6179,05/08/25 09:30:32 PM,-888.88,-888.88,,,,,
6180,05/08/25 10:30:32 PM,-888.88,-888.88,,,,,
6181,05/08/25 11:30:32 PM,-888.88,-888.88,,,,,
6182,05/09/25 12:30:32 AM,-888.88,-888.88,,,,,
6183,05/09/25 01:30:32 AM,-888.88,-888.88,,,,,
6184,05/09/25 02:30:32 AM,-888.88,-888.88,,,,,
6185,05/09/25 03:30:32 AM,-888.88,-888.88,,,,,
6186,05/09/25 04:30:32 AM,-888.88,-888.88,,,,,
6187,05/09/25 05:30:32 AM,-888.88,-888.88,,,,,
6188,05/09/25 06:30:32 AM,-888.88,-888.88,,,,,
6189,05/09/25 07:30:32 AM,-888.88,-888.88,,,,,
6190,05/09/25 08:30:32 AM,-888.88,-888.88,,,,,
6191,05/09/25 09:30:32 AM,-888.88,-888.88,,,,,
6192,05/09/25 10:30:32 AM,-888.88,-888.88,,,,,
6193,05/09/25 11:30:32 AM,-888.88,-888.88,,,,,
6194,05/09/25 12:30:32 PM,-888.88,-888.88,,,,,
6195,05/09/25 01:30:32 PM,-888.88,-888.88,,,,,
6196,05/09/25 02:30:32 PM,-888.88,-888.88,,,,,
6197,05/09/25 03:30:32 PM,-888.88,-888.88,,,,,
6198,05/09/25 04:30:32 PM,-888.88,-888.88,,,,,
6199,05/09/25 05:30:32 PM,-888.88,-888.88,,,,,
6200,05/09/25 06:30:32 PM,-888.88,-888.88,,,,,
6201,05/09/25 07:30:32 PM,-888.88,-888.88,,,,,
6202,05/09/25 08:30:32 PM,-888.88,-888.88,,,,,
6203,05/09/25 09:30:32 PM,-888.88,-888.88,,,,,
6204,05/09/25 10:30:32 PM,-888.88,-888.88,,,,,
6205,05/09/25 11:30:32 PM,-888.88,-888.88,,,,,
6206,05/10/25 12:30:32 AM,-888.88,-888.88,,,,,
6207,05/10/25 01:30:32 AM,-888.88,-888.88,,,,,
6208,05/10/25 02:30:32 AM,-888.88,-888.88,,,,,
6209,05/10/25 03:30:32 AM,-888.88,-888.88,,,,,
6210,05/10/25 04:30:32 AM,-888.88,-888.88,,,,,
6211,05/10/25 05:30:32 AM,-888.88,-888.88,,,,,
6212,05/10/25 06:30:32 AM,-888.88,-888.88,,,,,
6213,05/10/25 07:30:32 AM,-888.88,-888.88,,,,,
6214,05/10/25 08:30:32 AM,-888.88,-888.88,,,,,
6215,05/10/25 09:30:32 AM,-888.88,-888.88,,,,,
6216,05/10/25 10:30:32 AM,-888.88,-888.88,,,,,
6217,05/10/25 11:30:32 AM,-888.88,-888.88,,,,,
6218,05/10/25 12:30:32 PM,-888.88,-888.88,,,,,
6219,05/10/25 01:30:32 PM,-888.88,-888.88,,,,,
6220,05/10/25 02:30:32 PM,-888.88,-888.88,,,,,
6221,05/10/25 03:30:32 PM,-888.88,-888.88,,,,,
6222,05/10/25 04:30:32 PM,-888.88,-888.88,,,,,
6223,05/10/25 05:30:32 PM,-888.88,-888.88,,,,,
6224,05/10/25 06:30:32 PM,-888.88,-888.88,,,,,
6225,05/10/25 07:30:32 PM,-888.88,-888.88,,,,,
6226,05/10/25 08:30:32 PM,-888.88,-888.88,,,,,
6227,05/10/25 09:30:32 PM,-888.88,-888.88,,,,,
6228,05/10/25 10:30:32 PM,-888.88,-888.88,,,,,
6229,05/10/25 11:30:32 PM,-888.88,-888.88,,,,,
6230,05/11/25 12:30:32 AM,-888.88,-888.88,,,,,
6231,05/11/25 01:30:32 AM,-888.88,-888.88,,,,,
6232,05/11/25 02:30:32 AM,-888.88,-888.88,,,,,
6233,05/11/25 03:30:32 AM,-888.88,-888.88,,,,,
6234,05/11/25 04:30:32 AM,-888.88,-888.88,,,,,
6235,05/11/25 05:30:32 AM,-888.88,-888.88,,,,,
6236,05/11/25 06:30:32 AM,-888.88,-888.88,,,,,
6237,05/11/25 07:30:32 AM,-888.88,-888.88,,,,,
6238,05/11/25 08:30:32 AM,-888.88,-888.88,,,,,
6239,05/11/25 09:30:32 AM,-888.88,-888.88,,,,,
