"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Expired Sensor Cap (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
6410,05/18/25 05:31:45 PM,-888.88,-888.88,,,,,
6411,05/18/25 06:31:45 PM,-888.88,-888.88,,,,,
6412,05/18/25 07:31:45 PM,-888.88,-888.88,,,,,
6413,05/18/25 08:31:45 PM,-888.88,-888.88,,,,,
6414,05/18/25 09:31:45 PM,-888.88,-888.88,,,,,
6415,05/18/25 10:31:45 PM,-888.88,-888.88,,,,,
6416,05/18/25 11:31:45 PM,-888.88,-888.88,,,,,
6417,05/19/25 12:31:45 AM,-888.88,-888.88,,,,,
6418,05/19/25 01:31:45 AM,-888.88,-888.88,,,,,
6419,05/19/25 02:31:45 AM,-888.88,-888.88,,,,,
6420,05/19/25 03:31:45 AM,-888.88,-888.88,,,,,
6421,05/19/25 04:31:45 AM,-888.88,-888.88,,,,,
6422,05/19/25 05:31:45 AM,-888.88,-888.88,,,,,
6423,05/19/25 06:31:45 AM,-888.88,-888.88,,,,,
6424,05/19/25 07:31:45 AM,-888.88,-888.88,,,,,
6425,05/19/25 08:31:45 AM,-888.88,-888.88,,,,,
6426,05/19/25 09:31:45 AM,-888.88,-888.88,,,,,
6427,05/19/25 10:31:45 AM,-888.88,-888.88,,,,,
6428,05/19/25 11:31:45 AM,-888.88,-888.88,,,,,
6429,05/19/25 12:31:45 PM,-888.88,-888.88,,,,,
6430,05/19/25 01:31:45 PM,-888.88,-888.88,,,,,
6431,05/19/25 02:31:45 PM,-888.88,-888.88,,,,,
6432,05/19/25 03:31:45 PM,-888.88,-888.88,,,,,
6433,05/19/25 04:31:45 PM,-888.88,-888.88,,,,,
6434,05/19/25 05:31:45 PM,-888.88,-888.88,,,,,
6435,05/19/25 06:31:45 PM,-888.88,-888.88,,,,,
6436,05/19/25 07:31:45 PM,-888.88,-888.88,,,,,
6437,05/19/25 08:31:45 PM,-888.88,-888.88,,,,,
6438,05/19/25 09:31:45 PM,-888.88,-888.88,,,,,
6439,05/19/25 10:31:45 PM,-888.88,-888.88,,,,,
6440,05/19/25 11:31:45 PM,-888.88,-888.88,,,,,
6441,05/20/25 12:31:45 AM,-888.88,-888.88,,,,,
6442,05/20/25 01:31:45 AM,-888.88,-888.88,,,,,
6443,05/20/25 02:31:45 AM,-888.88,-888.88,,,,,
6444,05/20/25 03:31:45 AM,-888.88,-888.88,,,,,
6445,05/20/25 04:31:45 AM,-888.88,-888.88,,,,,
6446,05/20/25 05:31:45 AM,-888.88,-888.88,,,,,
6447,05/20/25 06:31:45 AM,-888.88,-888.88,,,,,
6448,05/20/25 07:31:45 AM,-888.88,-888.88,,,,,
6449,05/20/25 08:31:45 AM,-888.88,-888.88,,,,,
6450,05/20/25 09:31:45 AM,-888.88,-888.88,,,,,
6451,05/20/25 10:31:45 AM,-888.88,-888.88,,,,,
6452,05/20/25 11:31:45 AM,-888.88,-888.88,,,,,
6453,05/20/25 12:31:45 PM,-888.88,-888.88,,,,,
6454,05/20/25 01:31:45 PM,-888.88,-888.88,,,,,
6455,05/20/25 02:31:45 PM,-888.88,-888.88,,,,,
6456,05/20/25 03:31:45 PM,-888.88,-888.88,,,,,
6457,05/20/25 04:31:45 PM,-888.88,-888.88,,,,,
6458,05/20/25 05:31:45 PM,-888.88,-888.88,,,,,
6459,05/20/25 06:31:45 PM,-888.88,-888.88,,,,,
6460,05/20/25 07:31:45 PM,-888.88,-888.88,,,,,
6461,05/20/25 08:31:45 PM,-888.88,-888.88,,,,,
6462,05/20/25 09:31:45 PM,-888.88,-888.88,,,,,
6463,05/20/25 10:31:45 PM,-888.88,-888.88,,,,,
6464,05/20/25 11:31:45 PM,-888.88,-888.88,,,,,
6465,05/21/25 12:31:45 AM,-888.88,-888.88,,,,,
6466,05/21/25 01:31:45 AM,-888.88,-888.88,,,,,
6467,05/21/25 02:31:45 AM,-888.88,-888.88,,,,,
6468,05/21/25 03:31:45 AM,-888.88,-888.88,,,,,
6469,05/21/25 04:31:45 AM,-888.88,-888.88,,,,,
6470,05/21/25 05:31:45 AM,-888.88,-888.88,,,,,
6471,05/21/25 06:31:45 AM,-888.88,-888.88,,,,,
6472,05/21/25 07:31:45 AM,-888.88,-888.88,,,,,
6473,05/21/25 08:31:45 AM,-888.88,-888.88,,,,,
6474,05/21/25 09:31:45 AM,-888.88,-888.88,,,,,
6475,05/21/25 10:31:45 AM,-888.88,-888.88,,,,,
6476,05/21/25 11:31:45 AM,-888.88,-888.88,,,,,
6477,05/21/25 12:31:45 PM,-888.88,-888.88,,,,,
6478,05/21/25 01:31:45 PM,-888.88,-888.88,,,,,
6479,05/21/25 02:31:45 PM,-888.88,-888.88,,,,,
6480,05/21/25 03:31:45 PM,-888.88,-888.88,,,,,
6481,05/21/25 04:31:45 PM,-888.88,-888.88,,,,,
6482,05/21/25 05:31:45 PM,-888.88,-888.88,,,,,
6483,05/21/25 06:31:45 PM,-888.88,-888.88,,,,,
6484,05/21/25 07:31:45 PM,-888.88,-888.88,,,,,
6485,05/21/25 08:31:45 PM,-888.88,-888.88,,,,,
6486,05/21/25 09:31:45 PM,-888.88,-888.88,,,,,
6487,05/21/25 10:31:45 PM,-888.88,-888.88,,,,,
6488,05/21/25 11:31:45 PM,-888.88,-888.88,,,,,
6489,05/22/25 12:31:45 AM,-888.88,-888.88,,,,,
6490,05/22/25 01:31:45 AM,-888.88,-888.88,,,,,
6491,05/22/25 02:31:45 AM,-888.88,-888.88,,,,,
6492,05/22/25 03:31:45 AM,-888.88,-888.88,,,,,
6493,05/22/25 04:31:45 AM,-888.88,-888.88,,,,,
6494,05/22/25 05:31:45 AM,-888.88,-888.88,,,,,
6495,05/22/25 06:31:45 AM,-888.88,-888.88,,,,,
6496,05/22/25 07:31:45 AM,-888.88,-888.88,,,,,
6497,05/22/25 08:31:45 AM,-888.88,-888.88,,,,,
6498,05/22/25 09:31:45 AM,-888.88,-888.88,,,,,
6499,05/22/25 10:31:45 AM,-888.88,-888.88,,,,,
6500,05/22/25 11:31:45 AM,-888.88,-888.88,,,,,
6501,05/22/25 12:31:45 PM,-888.88,-888.88,,,,,
6502,05/22/25 01:31:45 PM,-888.88,-888.88,,,,,
6503,05/22/25 02:31:45 PM,-888.88,-888.88,,,,,
6504,05/22/25 03:31:45 PM,-888.88,-888.88,,,,,
6505,05/22/25 04:31:45 PM,-888.88,-888.88,,,,,
6506,05/22/25 05:31:45 PM,-888.88,-888.88,,,,,
6507,05/22/25 06:31:45 PM,-888.88,-888.88,,,,,
6508,05/22/25 07:31:45 PM,-888.88,-888.88,,,,,
6509,05/22/25 08:31:45 PM,-888.88,-888.88,,,,,
6510,05/22/25 09:31:45 PM,-888.88,-888.88,,,,,
6511,05/22/25 10:31:45 PM,-888.88,-888.88,,,,,
6512,05/22/25 11:31:45 PM,-888.88,-888.88,,,,,
6513,05/23/25 12:31:45 AM,-888.88,-888.88,,,,,
6514,05/23/25 01:31:45 AM,-888.88,-888.88,,,,,
6515,05/23/25 02:31:45 AM,-888.88,-888.88,,,,,
6516,05/23/25 03:31:45 AM,-888.88,-888.88,,,,,
6517,05/23/25 04:31:45 AM,-888.88,-888.88,,,,,
6518,05/23/25 05:31:45 AM,-888.88,-888.88,,,,,
6519,05/23/25 06:31:45 AM,-888.88,-888.88,,,,,
6520,05/23/25 07:31:45 AM,-888.88,-888.88,,,,,
6521,05/23/25 08:31:45 AM,-888.88,-888.88,,,,,
6522,05/23/25 09:31:45 AM,-888.88,-888.88,,,,,
6523,05/23/25 10:31:45 AM,-888.88,-888.88,,,,,
6524,05/23/25 11:31:45 AM,-888.88,-888.88,,,,,
6525,05/23/25 12:31:45 PM,-888.88,-888.88,,,,,
6526,05/23/25 01:31:45 PM,-888.88,-888.88,,,,,
6527,05/23/25 02:31:45 PM,-888.88,-888.88,,,,,
6528,05/23/25 03:31:45 PM,-888.88,-888.88,,,,,
6529,05/23/25 04:31:45 PM,-888.88,-888.88,,,,,
6530,05/23/25 05:31:45 PM,-888.88,-888.88,,,,,
6531,05/23/25 06:31:45 PM,-888.88,-888.88,,,,,
6532,05/23/25 07:31:45 PM,-888.88,-888.88,,,,,
6533,05/23/25 08:31:45 PM,-888.88,-888.88,,,,,
6534,05/23/25 09:31:45 PM,-888.88,-888.88,,,,,
6535,05/23/25 10:31:45 PM,-888.88,-888.88,,,,,
6536,05/23/25 11:31:45 PM,-888.88,-888.88,,,,,
6537,05/24/25 12:31:45 AM,-888.88,-888.88,,,,,
6538,05/24/25 01:31:45 AM,-888.88,-888.88,,,,,
6539,05/24/25 02:31:45 AM,-888.88,-888.88,,,,,
6540,05/24/25 03:31:45 AM,-888.88,-888.88,,,,,
6541,05/24/25 04:31:45 AM,-888.88,-888.88,,,,,
6542,05/24/25 05:31:45 AM,-888.88,-888.88,,,,,
6543,05/24/25 06:31:45 AM,-888.88,-888.88,,,,,
6544,05/24/25 07:31:45 AM,-888.88,-888.88,,,,,
6545,05/24/25 08:31:45 AM,-888.88,-888.88,,,,,
6546,05/24/25 09:31:45 AM,-888.88,-888.88,,,,,
6547,05/24/25 10:31:45 AM,-888.88,-888.88,,,,,
6548,05/24/25 11:31:45 AM,-888.88,-888.88,,,,,
6549,05/24/25 12:31:45 PM,-888.88,-888.88,,,,,
6550,05/24/25 01:31:45 PM,-888.88,-888.88,,,,,
6551,05/24/25 02:31:45 PM,-888.88,-888.88,,,,,
6552,05/24/25 03:31:45 PM,-888.88,-888.88,,,,,
6553,05/24/25 04:31:45 PM,-888.88,-888.88,,,,,
6554,05/24/25 05:31:45 PM,-888.88,-888.88,,,,,
6555,05/24/25 06:31:45 PM,-888.88,-888.88,,,,,
6556,05/24/25 07:31:45 PM,-888.88,-888.88,,,,,
6557,05/24/25 08:31:45 PM,-888.88,-888.88,,,,,
6558,05/24/25 09:31:45 PM,-888.88,-888.88,,,,,
6559,05/24/25 10:31:45 PM,-888.88,-888.88,,,,,
6560,05/24/25 11:31:45 PM,-888.88,-888.88,,,,,
6561,05/25/25 12:31:45 AM,-888.88,-888.88,,,,,
6562,05/25/25 01:31:45 AM,-888.88,-888.88,,,,,
6563,05/25/25 02:31:45 AM,-888.88,-888.88,,,,,
6564,05/25/25 03:31:45 AM,-888.88,-888.88,,,,,
6565,05/25/25 04:31:45 AM,-888.88,-888.88,,,,,
6566,05/25/25 05:31:45 AM,-888.88,-888.88,,,,,
6567,05/25/25 06:31:45 AM,-888.88,-888.88,,,,,
6568,05/25/25 07:31:45 AM,-888.88,-888.88,,,,,
6569,05/25/25 08:31:45 AM,-888.88,-888.88,,,,,
6570,05/25/25 09:31:45 AM,-888.88,-888.88,,,,,
6571,05/25/25 10:31:45 AM,-888.88,-888.88,,,,,
6572,05/25/25 11:31:45 AM,-888.88,-888.88,,,,,
6573,05/25/25 12:31:45 PM,-888.88,-888.88,,,,,
6574,05/25/25 01:31:45 PM,-888.88,-888.88,,,,,
6575,05/25/25 02:31:45 PM,-888.88,-888.88,,,,,
6576,05/25/25 03:31:45 PM,-888.88,-888.88,,,,,
6577,05/25/25 04:31:45 PM,-888.88,-888.88,,,,,
6578,05/25/25 05:31:45 PM,-888.88,-888.88,,,,,
6579,05/25/25 06:31:45 PM,-888.88,-888.88,,,,,
6580,05/25/25 07:31:45 PM,-888.88,-888.88,,,,,
6581,05/25/25 08:31:45 PM,-888.88,-888.88,,,,,
6582,05/25/25 09:31:45 PM,-888.88,-888.88,,,,,
6583,05/25/25 10:31:45 PM,-888.88,-888.88,,,,,
6584,05/25/25 11:31:45 PM,-888.88,-888.88,,,,,
6585,05/26/25 12:31:45 AM,-888.88,-888.88,,,,,
6586,05/26/25 01:31:45 AM,-888.88,-888.88,,,,,
6587,05/26/25 02:31:45 AM,-888.88,-888.88,,,,,
6588,05/26/25 03:31:45 AM,-888.88,-888.88,,,,,
6589,05/26/25 04:31:45 AM,-888.88,-888.88,,,,,
6590,05/26/25 05:31:45 AM,-888.88,-888.88,,,,,
6591,05/26/25 06:31:45 AM,-888.88,-888.88,,,,,
6592,05/26/25 07:31:45 AM,-888.88,-888.88,,,,,
6593,05/26/25 08:31:45 AM,-888.88,-888.88,,,,,
6594,05/26/25 09:31:45 AM,-888.88,-888.88,,,,,
6595,05/26/25 10:31:45 AM,-888.88,-888.88,,,,,
6596,05/26/25 11:31:45 AM,-888.88,-888.88,,,,,
6597,05/26/25 12:31:45 PM,-888.88,-888.88,,,,,
6598,05/26/25 01:31:45 PM,-888.88,-888.88,,,,,
6599,05/26/25 02:31:45 PM,-888.88,-888.88,,,,,
6600,05/26/25 03:31:45 PM,-888.88,-888.88,,,,,
6601,05/26/25 04:31:45 PM,-888.88,-888.88,,,,,
6602,05/26/25 05:31:45 PM,-888.88,-888.88,,,,,
6603,05/26/25 06:31:45 PM,-888.88,-888.88,,,,,
6604,05/26/25 07:31:45 PM,-888.88,-888.88,,,,,
6605,05/26/25 08:31:45 PM,-888.88,-888.88,,,,,
6606,05/26/25 09:31:45 PM,-888.88,-888.88,,,,,
6607,05/26/25 10:31:45 PM,-888.88,-888.88,,,,,
6608,05/26/25 11:31:45 PM,-888.88,-888.88,,,,,
6609,05/27/25 12:31:45 AM,-888.88,-888.88,,,,,
6610,05/27/25 01:31:45 AM,-888.88,-888.88,,,,,
6611,05/27/25 02:31:45 AM,-888.88,-888.88,,,,,
6612,05/27/25 03:31:45 AM,-888.88,-888.88,,,,,
6613,05/27/25 04:31:45 AM,-888.88,-888.88,,,,,
6614,05/27/25 05:31:45 AM,-888.88,-888.88,,,,,
6615,05/27/25 06:31:45 AM,-888.88,-888.88,,,,,
6616,05/27/25 07:31:45 AM,-888.88,-888.88,,,,,
6617,05/27/25 08:31:45 AM,-888.88,-888.88,,,,,
6618,05/27/25 09:31:45 AM,-888.88,-888.88,,,,,
6619,05/27/25 10:31:45 AM,-888.88,-888.88,,,,,
6620,05/27/25 11:31:45 AM,-888.88,-888.88,,,,,
6621,05/27/25 12:31:45 PM,-888.88,-888.88,,,,,
6622,05/27/25 01:31:45 PM,-888.88,-888.88,,,,,
6623,05/27/25 02:31:45 PM,-888.88,-888.88,,,,,
6624,05/27/25 03:31:45 PM,-888.88,-888.88,,,,,
6625,05/27/25 04:31:45 PM,-888.88,-888.88,,,,,
6626,05/27/25 05:31:45 PM,-888.88,-888.88,,,,,
6627,05/27/25 06:31:45 PM,-888.88,-888.88,,,,,
6628,05/27/25 07:31:45 PM,-888.88,-888.88,,,,,
6629,05/27/25 08:31:45 PM,-888.88,-888.88,,,,,
6630,05/27/25 09:31:45 PM,-888.88,-888.88,,,,,
6631,05/27/25 10:31:45 PM,-888.88,-888.88,,,,,
6632,05/27/25 11:31:45 PM,-888.88,-888.88,,,,,
6633,05/28/25 12:31:45 AM,-888.88,-888.88,,,,,
6634,05/28/25 01:31:45 AM,-888.88,-888.88,,,,,
6635,05/28/25 02:31:45 AM,-888.88,-888.88,,,,,
6636,05/28/25 03:31:45 AM,-888.88,-888.88,,,,,
6637,05/28/25 04:31:45 AM,-888.88,-888.88,,,,,
6638,05/28/25 05:31:45 AM,-888.88,-888.88,,,,,
6639,05/28/25 06:31:45 AM,-888.88,-888.88,,,,,
6640,05/28/25 07:31:45 AM,-888.88,-888.88,,,,,
6641,05/28/25 08:31:45 AM,-888.88,-888.88,,,,,
6642,05/28/25 09:31:45 AM,-888.88,-888.88,,,,,
6643,05/28/25 10:31:45 AM,-888.88,-888.88,,,,,
6644,05/28/25 11:31:45 AM,-888.88,-888.88,,,,,
6645,05/28/25 12:31:45 PM,-888.88,-888.88,,,,,
6646,05/28/25 01:31:45 PM,-888.88,-888.88,,,,,
6647,05/28/25 02:31:45 PM,-888.88,-888.88,,,,,
6648,05/28/25 03:31:45 PM,-888.88,-888.88,,,,,
6649,05/28/25 04:31:45 PM,-888.88,-888.88,,,,,
6650,05/28/25 05:31:45 PM,-888.88,-888.88,,,,,
6651,05/28/25 06:31:45 PM,-888.88,-888.88,,,,,
6652,05/28/25 07:31:45 PM,-888.88,-888.88,,,,,
6653,05/28/25 08:31:45 PM,-888.88,-888.88,,,,,
6654,05/28/25 09:31:45 PM,-888.88,-888.88,,,,,
6655,05/28/25 10:31:45 PM,-888.88,-888.88,,,,,
6656,05/28/25 11:31:45 PM,-888.88,-888.88,,,,,
6657,05/29/25 12:31:45 AM,-888.88,-888.88,,,,,
6658,05/29/25 01:31:45 AM,-888.88,-888.88,,,,,
6659,05/29/25 02:31:45 AM,-888.88,-888.88,,,,,
6660,05/29/25 03:31:45 AM,-888.88,-888.88,,,,,
6661,05/29/25 04:31:45 AM,-888.88,-888.88,,,,,
6662,05/29/25 05:31:45 AM,-888.88,-888.88,,,,,
6663,05/29/25 06:31:45 AM,-888.88,-888.88,,,,,
6664,05/29/25 07:31:45 AM,-888.88,-888.88,,,,,
6665,05/29/25 08:31:45 AM,-888.88,-888.88,,,,,
6666,05/29/25 09:31:45 AM,-888.88,-888.88,,,,,
6667,05/29/25 10:31:45 AM,-888.88,-888.88,,,,,
6668,05/29/25 11:31:45 AM,-888.88,-888.88,,,,,
6669,05/29/25 12:31:45 PM,-888.88,-888.88,,,,,
6670,05/29/25 01:31:45 PM,-888.88,-888.88,,,,,
6671,05/29/25 02:31:45 PM,-888.88,-888.88,,,,,
6672,05/29/25 03:31:45 PM,-888.88,-888.88,,,,,
6673,05/29/25 04:31:45 PM,-888.88,-888.88,,,,,
6674,05/29/25 05:31:45 PM,-888.88,-888.88,,,,,
6675,05/29/25 06:31:45 PM,-888.88,-888.88,,,,,
6676,05/29/25 07:31:45 PM,-888.88,-888.88,,,,,
6677,05/29/25 08:31:45 PM,-888.88,-888.88,,,,,
6678,05/29/25 09:31:45 PM,-888.88,-888.88,,,,,
6679,05/29/25 10:31:45 PM,-888.88,-888.88,,,,,
6680,05/29/25 11:31:45 PM,-888.88,-888.88,,,,,
6681,05/30/25 12:31:45 AM,-888.88,-888.88,,,,,
6682,05/30/25 01:31:45 AM,-888.88,-888.88,,,,,
6683,05/30/25 02:31:45 AM,-888.88,-888.88,,,,,
6684,05/30/25 03:31:45 AM,-888.88,-888.88,,,,,
6685,05/30/25 04:31:45 AM,-888.88,-888.88,,,,,
6686,05/30/25 05:31:45 AM,-888.88,-888.88,,,,,
6687,05/30/25 06:31:45 AM,-888.88,-888.88,,,,,
6688,05/30/25 07:31:45 AM,-888.88,-888.88,,,,,
6689,05/30/25 08:31:45 AM,-888.88,-888.88,,,,,
6690,05/30/25 09:31:45 AM,-888.88,-888.88,,,,,
6691,05/30/25 10:31:45 AM,-888.88,-888.88,,,,,
6692,05/30/25 11:31:45 AM,-888.88,-888.88,,,,,
6693,05/30/25 12:31:45 PM,-888.88,-888.88,,,,,
6694,05/30/25 01:31:45 PM,-888.88,-888.88,,,,,
6695,05/30/25 02:31:45 PM,-888.88,-888.88,,,,,
6696,05/30/25 03:31:45 PM,-888.88,-888.88,,,,,
6697,05/30/25 04:31:45 PM,-888.88,-888.88,,,,,
6698,05/30/25 05:31:45 PM,-888.88,-888.88,,,,,
6699,05/30/25 06:31:45 PM,-888.88,-888.88,,,,,
6700,05/30/25 07:31:45 PM,-888.88,-888.88,,,,,
6701,05/30/25 08:31:45 PM,-888.88,-888.88,,,,,
6702,05/30/25 09:31:45 PM,-888.88,-888.88,,,,,
6703,05/30/25 10:31:45 PM,-888.88,-888.88,,,,,
6704,05/30/25 11:31:45 PM,-888.88,-888.88,,,,,
6705,05/31/25 12:31:45 AM,-888.88,-888.88,,,,,
6706,05/31/25 01:31:45 AM,-888.88,-888.88,,,,,
6707,05/31/25 02:31:45 AM,-888.88,-888.88,,,,,
6708,05/31/25 03:31:45 AM,-888.88,-888.88,,,,,
6709,05/31/25 04:31:45 AM,-888.88,-888.88,,,,,
6710,05/31/25 05:31:45 AM,-888.88,-888.88,,,,,
6711,05/31/25 06:31:45 AM,-888.88,-888.88,,,,,
6712,05/31/25 07:31:45 AM,-888.88,-888.88,,,,,
6713,05/31/25 08:31:45 AM,-888.88,-888.88,,,,,
6714,05/31/25 09:31:45 AM,-888.88,-888.88,,,,,
6715,05/31/25 10:31:45 AM,-888.88,-888.88,,,,,
6716,05/31/25 11:31:45 AM,-888.88,-888.88,,,,,
6717,05/31/25 12:31:45 PM,-888.88,-888.88,,,,,
6718,05/31/25 01:31:45 PM,-888.88,-888.88,,,,,
6719,05/31/25 02:31:45 PM,-888.88,-888.88,,,,,
6720,05/31/25 03:31:45 PM,-888.88,-888.88,,,,,
6721,05/31/25 04:31:45 PM,-888.88,-888.88,,,,,
6722,05/31/25 05:31:45 PM,-888.88,-888.88,,,,,
6723,05/31/25 06:31:45 PM,-888.88,-888.88,,,,,
6724,05/31/25 07:31:45 PM,-888.88,-888.88,,,,,
6725,05/31/25 08:31:45 PM,-888.88,-888.88,,,,,
6726,05/31/25 09:31:45 PM,-888.88,-888.88,,,,,
6727,05/31/25 10:31:45 PM,-888.88,-888.88,,,,,
6728,05/31/25 11:31:45 PM,-888.88,-888.88,,,,,
6729,06/01/25 12:31:45 AM,-888.88,-888.88,,,,,
6730,06/01/25 01:31:45 AM,-888.88,-888.88,,,,,
6731,06/01/25 02:31:45 AM,-888.88,-888.88,,,,,
6732,06/01/25 03:31:45 AM,-888.88,-888.88,,,,,
6733,06/01/25 04:31:45 AM,-888.88,-888.88,,,,,
6734,06/01/25 05:31:45 AM,-888.88,-888.88,,,,,
6735,06/01/25 06:31:45 AM,-888.88,-888.88,,,,,
6736,06/01/25 07:31:45 AM,-888.88,-888.88,,,,,
6737,06/01/25 08:31:45 AM,-888.88,-888.88,,,,,
6738,06/01/25 09:31:45 AM,-888.88,-888.88,,,,,
6739,06/01/25 10:31:45 AM,-888.88,-888.88,,,,,
6740,06/01/25 11:31:45 AM,-888.88,-888.88,,,,,
6741,06/01/25 12:31:45 PM,-888.88,-888.88,,,,,
6742,06/01/25 01:31:45 PM,-888.88,-888.88,,,,,
6743,06/01/25 02:31:45 PM,-888.88,-888.88,,,,,
6744,06/01/25 03:31:45 PM,-888.88,-888.88,,,,,
6745,06/01/25 04:31:45 PM,-888.88,-888.88,,,,,
6746,06/01/25 05:31:45 PM,-888.88,-888.88,,,,,
6747,06/01/25 06:31:45 PM,-888.88,-888.88,,,,,
6748,06/01/25 07:31:45 PM,-888.88,-888.88,,,,,
6749,06/01/25 08:31:45 PM,-888.88,-888.88,,,,,
6750,06/01/25 09:31:45 PM,-888.88,-888.88,,,,,
6751,06/01/25 10:31:45 PM,-888.88,-888.88,,,,,
6752,06/01/25 11:31:45 PM,-888.88,-888.88,,,,,
6753,06/02/25 12:31:45 AM,-888.88,-888.88,,,,,
6754,06/02/25 01:31:45 AM,-888.88,-888.88,,,,,
6755,06/02/25 02:31:45 AM,-888.88,-888.88,,,,,
6756,06/02/25 03:31:45 AM,-888.88,-888.88,,,,,
6757,06/02/25 04:31:45 AM,-888.88,-888.88,,,,,
6758,06/02/25 05:31:45 AM,-888.88,-888.88,,,,,
6759,06/02/25 06:31:45 AM,-888.88,-888.88,,,,,
6760,06/02/25 07:31:45 AM,-888.88,-888.88,,,,,
6761,06/02/25 08:31:45 AM,-888.88,-888.88,,,,,
6762,06/02/25 09:31:45 AM,-888.88,-888.88,,,,,
6763,06/02/25 10:31:45 AM,-888.88,-888.88,,,,,
6764,06/02/25 11:31:45 AM,-888.88,-888.88,,,,,
6765,06/02/25 12:31:45 PM,-888.88,-888.88,,,,,
6766,06/02/25 01:31:45 PM,-888.88,-888.88,,,,,
6767,06/02/25 02:31:45 PM,-888.88,-888.88,,,,,
6768,06/02/25 03:31:45 PM,-888.88,-888.88,,,,,
6769,06/02/25 04:31:45 PM,-888.88,-888.88,,,,,
6770,06/02/25 05:31:45 PM,-888.88,-888.88,,,,,
6771,06/02/25 06:31:45 PM,-888.88,-888.88,,,,,
6772,06/02/25 07:31:45 PM,-888.88,-888.88,,,,,
6773,06/02/25 08:31:45 PM,-888.88,-888.88,,,,,
6774,06/02/25 09:31:45 PM,-888.88,-888.88,,,,,
6775,06/02/25 10:31:45 PM,-888.88,-888.88,,,,,
6776,06/02/25 11:31:45 PM,-888.88,-888.88,,,,,
6777,06/03/25 12:31:45 AM,-888.88,-888.88,,,,,
6778,06/03/25 01:31:45 AM,-888.88,-888.88,,,,,
6779,06/03/25 02:31:45 AM,-888.88,-888.88,,,,,
6780,06/03/25 03:31:45 AM,-888.88,-888.88,,,,,
6781,06/03/25 04:31:45 AM,-888.88,-888.88,,,,,
6782,06/03/25 05:31:45 AM,-888.88,-888.88,,,,,
6783,06/03/25 06:31:45 AM,-888.88,-888.88,,,,,
6784,06/03/25 07:31:45 AM,-888.88,-888.88,,,,,
6785,06/03/25 08:31:45 AM,-888.88,-888.88,,,,,
6786,06/03/25 09:31:45 AM,-888.88,-888.88,,,,,
6787,06/03/25 10:31:45 AM,-888.88,-888.88,,,,,
6788,06/03/25 11:31:45 AM,-888.88,-888.88,,,,,
6789,06/03/25 12:31:45 PM,-888.88,-888.88,,,,,
6790,06/03/25 01:31:45 PM,-888.88,-888.88,,,,,
6791,06/03/25 02:31:45 PM,-888.88,-888.88,,,,,
6792,06/03/25 03:31:45 PM,-888.88,-888.88,,,,,
6793,06/03/25 04:31:45 PM,-888.88,-888.88,,,,,
6794,06/03/25 05:31:45 PM,-888.88,-888.88,,,,,
6795,06/03/25 06:31:45 PM,-888.88,-888.88,,,,,
6796,06/03/25 07:31:45 PM,-888.88,-888.88,,,,,
6797,06/03/25 08:31:45 PM,-888.88,-888.88,,,,,
6798,06/03/25 09:31:45 PM,-888.88,-888.88,,,,,
6799,06/03/25 10:31:45 PM,-888.88,-888.88,,,,,
6800,06/03/25 11:31:45 PM,-888.88,-888.88,,,,,
6801,06/04/25 12:31:45 AM,-888.88,-888.88,,,,,
6802,06/04/25 01:31:45 AM,-888.88,-888.88,,,,,
6803,06/04/25 02:31:45 AM,-888.88,-888.88,,,,,
6804,06/04/25 03:31:45 AM,-888.88,-888.88,,,,,
6805,06/04/25 04:31:45 AM,-888.88,-888.88,,,,,
6806,06/04/25 05:31:45 AM,-888.88,-888.88,,,,,
6807,06/04/25 06:31:45 AM,-888.88,-888.88,,,,,
6808,06/04/25 07:31:45 AM,-888.88,-888.88,,,,,
6809,06/04/25 08:31:45 AM,-888.88,-888.88,,,,,
6810,06/04/25 09:31:45 AM,-888.88,-888.88,,,,,
6811,06/04/25 10:31:45 AM,-888.88,-888.88,,,,,
6812,06/04/25 11:31:45 AM,-888.88,-888.88,,,,,
6813,06/04/25 12:31:45 PM,-888.88,-888.88,,,,,
6814,06/04/25 01:31:45 PM,-888.88,-888.88,,,,,
6815,06/04/25 02:31:45 PM,-888.88,-888.88,,,,,
6816,06/04/25 03:31:45 PM,-888.88,-888.88,,,,,
6817,06/04/25 04:31:45 PM,-888.88,-888.88,,,,,
6818,06/04/25 05:31:45 PM,-888.88,-888.88,,,,,
6819,06/04/25 06:31:45 PM,-888.88,-888.88,,,,,
6820,06/04/25 07:31:45 PM,-888.88,-888.88,,,,,
6821,06/04/25 08:31:45 PM,-888.88,-888.88,,,,,
6822,06/04/25 09:31:45 PM,-888.88,-888.88,,,,,
6823,06/04/25 10:31:45 PM,-888.88,-888.88,,,,,
6824,06/04/25 11:31:45 PM,-888.88,-888.88,,,,,
6825,06/05/25 12:31:45 AM,-888.88,-888.88,,,,,
6826,06/05/25 01:31:45 AM,-888.88,-888.88,,,,,
6827,06/05/25 02:31:45 AM,-888.88,-888.88,,,,,
